title,thumbnail,artist,album,length
임영웅 [빗속을둘이서] 뽕숭아학당,https://i.ytimg.com/vi/75cBP7AvpAw/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3n8y1NwOONuQ8eec_rMY8LQmns6sQ,임영웅,,3:19
Apple,https://i.ytimg.com/vi/XQSse3b2ge4/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3k0-NqFdiCHO1fp3e0kMmGRblN4zw,여자친구,,4:05
Monster,https://i.ytimg.com/vi/Ujb-gvqsoi0/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3m7pkGe_bI4u8YfJZ-l0Ngp5DlwyQ,레드벨벳-아이린&슬기,,3:02
사랑,https://i.ytimg.com/vi/lRqIAs6Id-g/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lxIAgBgROwC6NZ3q9iPqJN39rgCA,임영웅,,2:03
노래는 나의 인생,https://i.ytimg.com/vi/_Q4yDJrDsHU/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lYg0lyH0I7S3updxBvb_TlVkM0ag,임영웅,,4:07
How You Like That,https://i.ytimg.com/vi/32si5cfrCNc/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3nDr-aLxRpZp8NP7ftPuDQ3fBsj4A,BLACKPINK,,3:01
"Red Velvet - IRENE & SEULGI Episode 1 ""놀이 (Naughty)""",https://i.ytimg.com/vi/wCWoUUWwdqg/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mVoMEoyL5XFaSp1fJ52QSPgmFGAA,Red Velvet,,4:38
다시 여기 바닷가,https://lh3.googleusercontent.com/bu2CIMT8-1UlYXcd3pILzuvlzUapPhyfeo7ttHIg37cWvpV9eOfJAm-vzEfBwRA59-XyCEB3rnZNGUOz=w60-h60-l90-rj,싹쓰리 (유두래곤&린다G&비룡),다시 여기 바닷가,3:54
OHIO,https://lh3.googleusercontent.com/x_L4nLbArDNK6oBlNRUHBvQ3WQ9td1UUWDxuYkz-d2PF6yQr5S1s-4mGaPYTSnJx74la180-ilPiHMjd=w60-h60-l90-rj,크러쉬(Crush),OHIO,3:15
여름 안에서 by 싹쓰리 (Feat. 황광희),https://lh3.googleusercontent.com/LYYbBitQoUwbE0zjNsJx0cLzWQRzMeZJIe5pA04hZ-IApSj_Df6TVOKMJ2SCJRGdLDKxX-P8Fzw0JgF2=w60-h60-l90-rj,"싹쓰리 (유두래곤, 린다G, 비룡)",여름 안에서 by 싹쓰리,4:42
PLAY(피처링: 창모(CHANGMO)),https://lh3.googleusercontent.com/WEgqjuasXU9zOgQnejKndtMPG1veEFljehOSretfNRcUw6yRGII3eujlGHbo7cleZRGEx0EmYLdmHy4v=w60-h60-l90-rj,청하,PLAY,3:20
Summer Hate(피처링: 비),https://lh3.googleusercontent.com/Lkil8V2aCk5gAuar5rhdwF7E49ibirANsuQv4mZjeQ1PCzXZIlm9CjObyFRZDEno13QbniIGCKQqgTB8=w60-h60-l90-rj,지코 (ZICO),RANDOM BOX,3:05
Left & Right,,세븐틴(SEVENTEEN),,3:59
NiziU 「Make you happy」 Performance Video(Korean ver.),https://i.ytimg.com/vi/dMSdg2_cPfM/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3kCD0Kl6HcZw9YIn1-gQFwDtaWNsQ,NiziU,,3:08
Maria,https://i.ytimg.com/vi/tDukIfFzX18/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3n1PMzuIrhn2koIUSJqADyK_D4iCg,화사,,3:51
여자친구 (GFRIEND) - 回:Song of the Sirens Showcase 'Apple' Performance,,여자친구,,3:29
10억뷰 1 Billion Views(피처링: 문),https://i.ytimg.com/vi/9sLaT9eHAYQ/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3kmaUgdTaqEYKd7-yzke9ZuFYANFA,세훈&찬열,,3:30
아직 너의 시간에 살아,https://i.ytimg.com/vi/IK2pql-ZLLE/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lDgSsbom7f9pvN_pTbl5vgtBW6Cg,이수현,,4:33
To You 2020,https://i.ytimg.com/vi/qaAbtVbRJO4/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lKNe5uLGFLcUFdWjI-NrnAIS6TQQ,틴 탑(Teen Top),,3:22
보라빛 밤 (pporappippam),https://lh3.googleusercontent.com/L2VzRKcpY55Apjc1DezXdA7HQxOHAX8hucJsenbP8diuNslrrodMivfrbMMd-717hb8FwMFwFae8OHwY0w=w60-h60-l90-rj,선미,보라빛 밤 (pporappippam),3:27
임영웅 [빗속을둘이서] 뽕숭아학당,https://i.ytimg.com/vi/75cBP7AvpAw/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3n8y1NwOONuQ8eec_rMY8LQmns6sQ,임영웅,,3:19
