title,thumbnail,artist,album,length
아로하 Aloha,https://i.ytimg.com/vi/3DOkxQ3HDXE/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lInjnAUqF-iQsm0vBNBlT5LN0oTg,조정석,,4:11
Here I am Again,https://i.ytimg.com/vi/FFmdTU4Cpr8/hqdefault.jpg?sqp=-oaymwEWCMACELQBIAQqCghQEJADGFogjgJIWg&rs=AMzJL3lT_M4BpYOe_DjZkXm_v0zVSWVWjw,백예린,,3:55
그때 그 아인,https://lh3.googleusercontent.com/i6p3prYi_IGrQtJv4yryScT-3RkiQaRQoGprjS3uq2JqtwUl-RaWZchGIybB6OjnpKyZd5SjCkL76dI=w120-h120-l90-rj,김필,이태원 클라쓰 (Original Television Soundtrack) Pt. 6,4:48
좋은 사람 있으면 소개시켜줘,https://i.ytimg.com/vi/hoLzH1revMg/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mvNJG7EggN4pgum9Czy5Tr84EcQQ,조이(JOY),,3:09
(마마무),https://i.ytimg.com/vi/g5W9KnbtIac/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lZoprDuIweduH6-L9zvvG6Btvo4A,마마무(MAMAMOO),,4:18
내게 들려주고 싶은 말,https://i.ytimg.com/vi/bho0m505qVA/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lEG1xi-wddKu7Z4o5dozZAeS_Apw,태연(TAEYEON),,3:48
마음을 드려요,https://lh3.googleusercontent.com/PZcXTX7Inap7S7r-maIP7XDyIVSygUBA3ZSgDC7UlBI7-DCt-K1Mt3tp2qusW2OLM_UPuYhqEd0qwtlc=w120-h120-l90-rj,아이유(IU),사랑의 불시착 OST Part 11,4:40
"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",https://i.ytimg.com/vi/m3DZsBw5bnE/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mlXuABWN0S4nmwHF5bEElXdDrYSA,악동뮤지션,,4:56
BLOOM,https://i.ytimg.com/vi/3XUe2PsadEk/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lSDQEjmWlHaEGtkcWlF2HtL9Kbig,엠씨더맥스,,4:12
화려하지 않은 고백 Confession Is Not Flashy,https://i.ytimg.com/vi/ftQF5AbDMLM/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lLX-OWcmf6fx4tPRRQ2HqhNl8-oA,규현(KYUHYUN),,3:49
사랑이란 멜로는 없어,https://lh3.googleusercontent.com/BlBkSg4jLIEEHHERxHtdwVH9mRjdcstfEgMHvB1kp8imfGJJ5oxd6yzZelnx4DE5CycTNI0cCrfTCrQcjA=w120-h120-l90-rj,전상근,사랑이란 멜로는 없어,4:35
둘만의 세상으로 가 Let Us Go,https://i.ytimg.com/vi/EXJfWc4JciQ/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3kc_RS31EGCRluPJyTulwSGfN1V7Q,크러쉬(Crush),,3:42
나의 모든 날 All of My Days,https://i.ytimg.com/vi/bFLMKECxUMY/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3liP5Rqj12klFRtOFsciUuLZ3XCfg,세정,,4:00
오늘도 빛나는 너에게,https://i.ytimg.com/vi/-jWTHSa6LBs/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3k38CgFIHXci68O39p1l6nEiQEGQw,이라온 및 마크툽(MAKTUB),,4:32
솔직히 지친다 Everybody Has,https://i.ytimg.com/vi/-4sq1sUI7-I/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lJHbJms4PL_rTwylDbBvQ7jvZJrw,청하,,4:09
늦은 밤 너의 집 앞 골목길에서,https://i.ytimg.com/vi/kFhf7pjRRjA/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mLeyMkKYcECTQ62-8sAGFo5LVUKA,노을,,3:36
그대 고운 내사랑,https://lh3.googleusercontent.com/UrQK_Qa8neXrc7GTIpIs9hm8jtzCJ0pMfANbKz_HqiSYFxl109DZu-iJRzPjSzNK9FU_xVWhBsolzzu4=w120-h120-l90-rj,어반자카파 (URBAN ZAKAPA),슬기로운 의사생활 OST Part 5,3:51
