title,thumbnail,artist,album,length
아로하 Aloha,https://i.ytimg.com/vi/3DOkxQ3HDXE/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lInjnAUqF-iQsm0vBNBlT5LN0oTg,조정석,,4:11
"TAEYANG - 눈,코,입 (EYES, NOSE, LIPS) M/V",https://i.ytimg.com/vi/UwuAPyOImoI/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lJ2OZtDuP_UxOOdLr0_Sd-rDujYA,태양,,4:36
화려하지 않은 고백 Confession Is Not Flashy,https://i.ytimg.com/vi/ftQF5AbDMLM/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lLX-OWcmf6fx4tPRRQ2HqhNl8-oA,규현(KYUHYUN),,3:49
Solo(피처링: 후디 Hoody),https://i.ytimg.com/vi/4POUDVKNXVI/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lGC3844x5M4Hm39qxrclrpG8Zagg,박재범(Jay Park),,4:26
오늘부터 1일,https://i.ytimg.com/vi/9KVVPxexz1c/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3nkT8CngMBJv96EnLa_LJGhlVWCzw,케이윌,,3:59
달콤한 빈말(피처링: 바버렛츠),https://i.ytimg.com/vi/dXZzAdEqAkc/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mhOmBb46PLGzk5kOZGpFKuSQQymg,백아연,,3:24
대충 입고 나와,https://i.ytimg.com/vi/bvC3qNE3U3U/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3kpC9g9XgQyxUmLAdfmV-65_qyDZQ,우디 Woody,,3:30
TAEYANG - 나만 바라봐(ONLY LOOK AT ME) M/V,https://i.ytimg.com/vi/3bRrGsNymUI/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3nUC-zLffHbaskHnEpeROqAuZZzug,태양,,6:35
여자친구 Girlfriend,https://i.ytimg.com/vi/B2Zwi7gRA88/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mxruSd8f7nj2_w5vgZkQWxU-5eDw,"하은 HAEUN, 요셉 YOSEP",,3:14
좋아,https://i.ytimg.com/vi/rMtCJC39SqU/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lMxTDMpzsjWPA0lCFEXrmHOsObfQ,박재범(Jay Park),,4:06
할래말래(피처링: 우희(Woohee)),https://lh3.googleusercontent.com/42Gq6tbxaEGsBwhlm3VZCrBzEoDGNBA0E44S_7f2fel-c2-UcwVZ1qCXOre44t1MQLoJG3SBmDWz5FzJ=w120-h120-l90-rj,용대,"Enter, Pt. 2",3:29
My Star(너란 별),https://i.ytimg.com/vi/xjY4GWE5Zqk/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3nBI3WwATOHgiunmdkB1gZRdui9yw,케이윌,,3:37
고백,https://lh3.googleusercontent.com/_awFv6rhBUNZUhs5rrkGQVyygAxwByoJS9y2VR8o4MUdeoaSTtvxyBnufSJL0j-bwfKaRgz7qGGM3H4=w120-h120-l90-rj,포맨,Andante,4:21
너를,https://i.ytimg.com/vi/XRPhUpo-ZLo/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3kuHSMbhsiXSoCTAE_DNrhtYvlh4Q,이우,,3:54
