title,thumbnail,artist,album,length
"Unaccompanied Cello Suite No. 1 in G Major, BWV 1007: I. Prélude",https://i.ytimg.com/vi/1prweT95Mo0/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mrQG6n3tEB86s_HTwKd673bjKzrg,요요 마,,3:16
Rota: Sonata for Flute and Harp: I. Allegro molto moderato(피처링: Emmanuel Pahud),https://i.ytimg.com/vi/tha82wHV_XQ/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3kedZ9_W5EN6b6_FbAQj6vSHwAz1A,아날린 레너아츠,,3:26
"Six Pieces for Piano, Volume 2: 4. La Valse d'Amélie (영화 아멜리에 삽입곡)",https://lh3.googleusercontent.com/z3urYmGvVc1JZapuB-zInRqDv8pj9Xbbwwof6I-fr5Rvr56Pq3g_RAHaUJ27lS0jx7bH1Zv4NDpwEOoU=w120-h120-l90-rj,Lang Lang,Piano Book (Deluxe Edition),2:51
"Berceuse in D-Flat Major, Op. 57",https://lh3.googleusercontent.com/JiRJf5QnheS0aqrhZ86cbdKicgFdRg_YOL-vcNqYc5fjx_9x-IkbM4G8ZuyP8q-XNm3Novr7G73fNMK0=w120-h120-l90-rj,우치다 미츠코,Uchida plays Chopin,3:47
"Lotti: Pur dicesti, o bocca bella",https://lh3.googleusercontent.com/eZOYiWGxQw3H-ggadFlxLv6tCn1qpy1RfIhpeIarLk0MBFrcEpU32hFFlCVOOfSJhZt67sFisEUMS5U=w120-h120-s-l90-rj,체칠리아 바르톨리,Arie Antiche: Se tu m'ami,5:05
Liszt Ständchen (Serenade) Transcription after Schubert's Schwanengesang | Tzvi Erez,https://i.ytimg.com/vi/kWLX8yq5d5E/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3nHA0rFm7sLRTDmkYf7UzPg99u3Pg,Tzvi Erez,,5:43
Chopin: No. 21 in C minor Op. post. for Piano Solo,https://lh3.googleusercontent.com/nEA4O7yJTvfATBDxTO_0aEYZSbqG7r-ve-JUZlD8M-1GePuDLvEBW48D--EGsJoM7yEO7wSldYC5M9Q=w120-h120-l90-rj,손열음,Chopin: Nocturnes For Piano And Strings,2:48
"Schumann: 3 Romanzen, Op. 28 - No. 2 In F Sharp (Einfach)",https://lh3.googleusercontent.com/Oq20wbwutcs6wUBjCinnNI5RHOq3Lt6WCKoqWMHMjItH72XliJ2d9INaaNpa41L6WGR85qEnMTmTO54V=w120-h120-l90-rj,얀 리시에츠키,Schumann,3:41
"Piano Trio No. 4 in B-Flat Major, Op. 11 No. 1, ""Gassenhauer"": II. Adagio",https://lh3.googleusercontent.com/LepJsYOX3Uw5XVEr7dl2ZWvbcSVSOYtEVf9qAREE4xVVkCL477_Kvbxr3vIClYgv31Iw2xiBft0ilJ9_=w120-h120-l90-rj,Oliver Schnyder Trio,Beethoven: The Piano Trios,5:06
"Schubert: Viola, D.786",https://lh3.googleusercontent.com/yVmcr4IgG9w5nq5nEYu-ZWOEx7JYhfFPc9colWtI2B851yaEb0CpIME9H06BQlvSbc67r_BGohmWjQwJ=w120-h120-s-l90-rj,안네 소피 폰 오터 및 Bengt Forsberg,슈베르트: 가곡,13:05
