title,thumbnail,artist,album,length
STAY,https://i.ytimg.com/vi/FzVR_fymZw4/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3kagI7QDv7gkEbGX6YczmmAfKSCKA,BLACKPINK,,4:01
비올레타 Violeta,https://i.ytimg.com/vi/6eEZ7DJMzuk/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3nqr4kcfXkMEs-SvsXUz9gDghw_pw,아이즈원,,3:25
밤 (Time for the moon night),https://i.ytimg.com/vi/_XyBa8QsVQU/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3kLv0Qh5ANe5HgF7b44GxYR3X6KHg,여자친구(GFRIEND),,3:54
밤편지,https://i.ytimg.com/vi/BzYnNdJhZQw/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3kPEALIzpg5YpFZ1r8vvZLFQxXQqw,아이유(IU),,4:43
다섯 번째 계절,https://i.ytimg.com/vi/udGwca1HBM4/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3kaknq8C3Fhh33aApeUGa_zA8xgrg,오마이걸(OH MY GIRL),,4:01
Would U,https://i.ytimg.com/vi/Nu7OmSqHVng/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3kWVhMPHeb9fE1WO_s_GSSZ6GYeSw,Red Velvet,,3:35
That day(그날의 너),https://i.ytimg.com/vi/40Z9-kr504w/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mgwxg9mXCQZHFwdziInS-eCpiATA,러블리즈(LOVELYZ),,3:14
별의 별,https://i.ytimg.com/vi/-r5ULxo4WD0/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3nxGFM4ewUvKgROfTTVdLTHsc-2YA,에이핑크,,3:17
해야 (Sunrise),https://i.ytimg.com/vi/iciFwCnsyY4/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3nmIDQwuCft43tJ7fldv_U1jCCWKw,여자친구(GFRIEND),,3:55
꿈꾸는 마음으로,https://i.ytimg.com/vi/IrircflFHzw/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mpbtKC9ikFRAoWhythKc9M8tOHrA,우주소녀,,4:23
