title,thumbnail,artist,album,length
그녀를 사랑해줘요,https://lh3.googleusercontent.com/c5yuD7bsYG6pVekEN9BH_nKboPxeT5sMs911lRCOmCR7gXrigf0B0yv_HkZ-1vdHdMRrHzTc9P1HACk=w120-h120-s-l90-rj,하동균,Stand alone,4:20
여인의 향기 – Ivy Mix Version,https://i.ytimg.com/vi/sIkd5n4Nppw/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3n03-sh5tpGULE_0WH1gzY21xHePQ,씨야(SeeYa),,3:46
"2AM ""Never let you go(죽어도 못보내)"" M/V",https://i.ytimg.com/vi/hOREkPq1aVQ/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mjSmwiOONkREswpy7g3cdy7H5YHg,2AM,,3:31
소주 한 잔,https://i.ytimg.com/vi/57RdgpX8LD8/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3k-q5ShXNvNbpkbWRTFLVbuF8pEsA,임창정,,6:58
라라라,https://i.ytimg.com/vi/hPoRgIzXm5o/hqdefault.jpg?sqp=-oaymwEWCMACELQBIAQqCghQEJADGFogjgJIWg&rs=AMzJL3kL_EnXRe-uiLzIbTbEXwlFGBgYOA,SG워너비,,4:37
눈의 꽃,https://lh3.googleusercontent.com/Jk8E-Z9mqvhYxsV9H-MxRBHVNHpkfi0cMLecawU1sxEXRTYy22H-uv-EchYL1dW6FSKulZG_LFrVwHke=w120-h120-l90-rj,박효신,미안하다 사랑한다 OST,5:39
응급실,https://lh3.googleusercontent.com/QVIqwyEsLRNFV1xpXYEzAs3MlCqaXRisUA5jBWaD-cvZZNaCWJ4NatOna-qz57ox-qDVGgpY63LXQRU07w=w120-h120-s-l90-rj,이지,izi 1집,3:46
결혼할까요,https://i.ytimg.com/vi/B77V1wfmhqw/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mw9DndQobWFtWLEOq6KF6yE9YinQ,씨야(SeeYa),,3:23
행복하지 말아요,https://lh3.googleusercontent.com/WZqQEsuF3peEIMqx3FvQWk0-CUVn1B3eGhhqkjGpwG1_fNYGonY0eqv2e9fEncwZOpEI4d-Ds4Wvru7D=w120-h120-l90-rj,M.C. The Max,RETURNS,5:11
두 사람,https://lh3.googleusercontent.com/7h7lA4qIr6xbaDhRJZT5ZSbqlIdByetyWfjbuqrPlZVrQW6aDqUzWfE66-oaTtVB-zSK6_PClm5CZ0o=w120-h120-s-l90-rj,성시경,다시 꿈꾸고 싶다,4:16
이별 택시,https://lh3.googleusercontent.com/GV0pfbyg_MKEr5tJCn4OdrwR5utOlMrvTY5JbRQ3qN7SLPuyH6VOem38BGaWGK-W8HwFXtiqFBdD1RYq4A=w120-h120-s-l90-rj,김연우 (Kim Yeon Woo),연인 (A Lovers),5:25
With Me,https://lh3.googleusercontent.com/Vzk9ITN9tPaPNMLRz_MdKuPiSR8NjmHxEvlSnO_ntoj_NgKvbU0bE7KuN4AC9-Nw47VOLMCsuGmX-pjh=w120-h120-l90-rj,WHEESUNG,It's Real,3:32
그랬나봐,https://lh3.googleusercontent.com/ZpL5Cl1llVlr7bPQrLSBuCJqeeDsUqXbtbxwBgtqA0EbGlnEF8e8Y7R3JZ7USSCbht6-x6fDNAHUu1iAYw=w120-h120-l90-rj,김형중,Kim Hyung Joong,4:29
★데뷔 13주년 기념★ 씨야(SeeYa) - 미친 사랑의 노래 / 이보람 (Lee Boram) [보람씨야],https://i.ytimg.com/vi/6GRYPTsYKJo/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lS8Q9k0vGlOb1PnFnEUrwl4aDW6A,씨야(SeeYa),,3:57
총 맞은 것처럼,https://i.ytimg.com/vi/uSdlduWm4HM/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lJi26qibS_BcqIf0nNZ-oIDzlr9Q,백지영,,4:12
체념,https://lh3.googleusercontent.com/nUXqEmjc4m1sELBhRPyRvz8As65kYwCuqOGzBgYdqJswKLBvwmuKWmcyIk7Vu99DCTF_6IWlWkeh1uc1EQ=w120-h120-l90-rj,빅마마(Big Mama),LIKE THE BIBLE,5:00
기억을 걷는 시간,https://i.ytimg.com/vi/8vL_nWjFTPk/hqdefault.jpg?sqp=-oaymwEWCMACELQBIAQqCghQEJADGFogjgJIWg&rs=AMzJL3k8ABIE_EWBZP3pSvIKNKJl1KyScA,넬(NELL),,5:14
그녀를 찾아주세요,https://i.ytimg.com/vi/Hm-yT5Mj64g/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3k0ThySZ1T99wwghJ7Y3OCjZYc0lQ,더 네임(The Name),,4:24
사랑은 언제나 목 마르다 Love Is Always Thirsty,https://lh3.googleusercontent.com/2hetD4jXw3nftp1aQbbVO4c3ZqW6rF4ewm0a5cOaZeoDPCnHUpzXZmlthUTTw2wKH4Uym-jtIm8CUaodUA=w120-h120-l90-rj,유미,Sad,4:30
구두,https://i.ytimg.com/vi/MR4HGTG0CfQ/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mZ8PE3Xutjyhdf0xMNuxXDJRHyKQ,씨야(SeeYa),,4:08
비와 당신,https://i.ytimg.com/vi/RiziS5qadd4/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mXyzp58KEtKggtDl6NFcLt57ggPA,럼블 피쉬(Rumble Fish) 및 최진이,,4:13
안되나요,https://lh3.googleusercontent.com/CAQBrzxehl_H7zymv7Vmqc6jYlUyne2vYzIMHMA8eP6XNEI8Yp64GwCEsmMzSaFKtMuOFr8aJnNY-NI=w120-h120-l90-rj,휘성,LIKE A MOVIE,4:31
그리워 그리워,https://lh3.googleusercontent.com/vDGN51XyZD7RUWOrjitZGqn2M-ED54IStDdSEb_QaSiYkm6dxybVzUd7mUnCdS2w3KmpPIvMFCiG5Wk=w120-h120-s-l90-rj,노을,그리움,3:52
사랑은 가슴이 시킨다,https://lh3.googleusercontent.com/fx2ch2_gSw_IF4avTLkK-s2CTNfD0PwIqw_3-68KmgCMhEA1DQ-7jLb3DjWZVKWdL3znujoxFmUSzhWB=w120-h120-l90-rj,버즈,사랑은 가슴이 시킨다,4:20
다시 사랑한다 말할까,https://lh3.googleusercontent.com/JUaF1oW-XeWZI2FWQ3tReKL-bjHDpXnfSwq5VZi81-kZnQr0n2embIhP9wRb4lcEYT8IiGz-w5hBKPE=w120-h120-l90-rj,김동률,3집 귀향 (歸鄕),4:47
별,https://lh3.googleusercontent.com/EDmNuVVUMJ89wJcS1rzWDwXScRy_yVQXWjjk5KDndK4e8po-q1h9yRRSu899Y3EEeR5VDLZRhbzZxZ-Y=w120-h120-l90-rj,유미,미녀는 괴로워 Original Motion picture Soundtrack,5:01
친구라도 될 걸 그랬어,https://lh3.googleusercontent.com/kr0g2kVv7xQKlddX295tTNnKbwGCR6NpSOpNtrCTndElcCuduh9bDKNRi57mHBPGjKQg5KoOASy6NGSZEQ=w120-h120-l90-rj,거미,LIKE THEM,4:42
사랑안해,https://lh3.googleusercontent.com/dZsujJerzo0GCNua9N3YpEah4fGNevc1OdpBG_oE0_k1FZJ2Ec3ahyPCqZayfUQx4IMxq1UgoO7eZv8m=w120-h120-l90-rj,백지영,Smile Again,4:14
넌 감동이었어,https://i.ytimg.com/vi/JG8DufK1xP0/hqdefault.jpg?sqp=-oaymwEWCMACELQBIAQqCghQEJADGFogjgJIWg&rs=AMzJL3km8QVTXAaXXoJwzxd6e1pTu75feA,성시경,,4:33
Timeless,https://i.ytimg.com/vi/0pLa8NyS4Es/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3nzhXBNIig9rWWQWRezQTsPlL3xdA,SG워너비,,10:06
취중진담,https://i.ytimg.com/vi/m3Wjv9JW_6A/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3nefeQwOtFASEvwr2kpeQd8dLNdng,전람회,,5:21
미인,https://lh3.googleusercontent.com/d2kNq8arHFuoZGxkVxfeicmAmStUsviwtGrQjMRH_SfgLty7GFgb1Ykiu9bJ3I10Os3lS6w3dei4r5g=w120-h120-l90-rj,이기찬,Para Ti,3:38
기억상실,https://lh3.googleusercontent.com/9XH2QIgGqcEVB7-C6H4wzZtCy8PiNKVfU7yG8xUgBe2dg9myQeLn10Y1w5fvkRI05_mQ6AqcvcKLuO9S=w120-h120-l90-rj,거미,It's Different,3:54
잘가요 (Intro Cut Version),https://i.ytimg.com/vi/9kNic7arqn8/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3nWQVgzjIZo43TTjNu9EAITVFmbhw,정재욱,,4:53
Missing You,https://lh3.googleusercontent.com/own3gdg7vo27552Ovuf_Hs28uBnFrIoVywGbNCjykNRW7da5jqrHjNNHuWFefuhFOQ_w8qXxSCJu4TuF=w120-h120-s-l90-rj,플라이 투 더 스카이(Fly To The Sky),Missing You - The 4th Album,4:11
나의 연인(我戀),https://i.ytimg.com/vi/uVyVAumtsoc/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mvgIQElGH4PVj0w7lt1QBaWq8r3w,임창정,,5:24
As Time Goes By (English Ver.),https://i.ytimg.com/vi/L_nk7IQ4IW0/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3noIDffoAdSG45QN4cXsrFso5EsxA,윤미래,,4:27
늦은 후회,https://lh3.googleusercontent.com/f0kFt97dHxMJgQoKXTaGWAvYMQKG1MMl41kziTt8fTeC3nmngkzNSZDXcyPZb8-TbWiidXQ4Bvp_Tc-I=w120-h120-s-l90-rj,보보(Bobo),보보(Bobo) 1집(늦은 후회),4:52
날 그만 잊어요,https://lh3.googleusercontent.com/9XH2QIgGqcEVB7-C6H4wzZtCy8PiNKVfU7yG8xUgBe2dg9myQeLn10Y1w5fvkRI05_mQ6AqcvcKLuO9S=w120-h120-l90-rj,거미,It's Different,4:33
술이야,https://lh3.googleusercontent.com/TKKaIlr_FwQEV3qkEtGUeDfprD7jun4JjL92FFMR02weqeL3B82xF8iscTPtOcVHaSd_SHmkKH32AbKf=w120-h120-s-l90-rj,바이브(VIBE),Re - Feel,4:06
사랑의 시,https://lh3.googleusercontent.com/_CrIPXI5e2iwHNbkFX1PVPDpAdeSv3U3TuNzf4IXLjMWRhttqtkeq2ehOO4lgxwMfPFzWTfZWopZC8GM=w120-h120-l90-rj,엠씨더맥스,Love Is Time Sixth Sense,3:45
