title,thumbnail,artist,album,length
Billie Jean,https://i.ytimg.com/vi/Zi_XLOBDo_Y/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3ll8jCF_6IEEcxI2PVZu4FNUQrvHQ,마이클 잭슨,,4:56
September,https://i.ytimg.com/vi/Gs069dndIYk/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lBTY8-KMOtV_Zpy41yfL8Kxh5zEA,"Earth, Wind & Fire(어쓰, 윈드 앤 파이어)",,3:36
Karma Chameleon,https://i.ytimg.com/vi/JmcA9LIIXWw/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mDVJJAUf62Dat9CaCxHOnYfFD_KQ,Culture Club,,3:56
"Modern Talking - You're My Heart, You're My Soul (Official Music Video)",https://i.ytimg.com/vi/4kHl4FoK1Ys/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mQSl442yJ4U3Rzy3MJTxlOb3TRQw,ModernTalkingVEVO,,3:15
Kiss & Say Goodbye,https://i.ytimg.com/vi/wtjro7_R3-4/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mGYaH6tGhiBJoqB8yNnUvrIYm75A,The Manhattans,,4:27
Abba - Dancing Queen (Official Video),https://i.ytimg.com/vi/xFrGuyw1V8s/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lBHnNpSL2NJZ7kebPP2ZB5rDAikQ,AbbaVEVO,,3:52
Beat It - Single Version,https://i.ytimg.com/vi/oRdxUFDoQe0/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3m-FOldjpFS4umuXaCyet2JkBQlRg,마이클 잭슨,,4:59
Another One Bites the Dust,https://i.ytimg.com/vi/rY0WxgSXdEE/hqdefault.jpg?sqp=-oaymwEWCMACELQBIAQqCghQEJADGFogjgJIWg&rs=AMzJL3lYm4gaGFlzxcic6Huq_-2cjHsgNQ,Queen(퀸),,3:43
Lambada,https://i.ytimg.com/vi/csaUvkYOkLY/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mwUjCNeB3HgL5SMx40Bv04JmsfUA,카오마,,3:25
How Deep Is Your Love,https://i.ytimg.com/vi/XpqqjU7u5Yc/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3nGbuxXmxIWBQHfRKn9mcNzfjg87w,Bee Gees(비지스),,4:00
Ma Baker (Live at Sopot Festival 1979),https://i.ytimg.com/vi/9c5yPIQ3LQI/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mGhKjJ_w06E79SCVV9li2_lx_bFA,Boney M(보니 엠),,4:39
