title,thumbnail,artist,album,length
Gimme Shelter,https://lh3.googleusercontent.com/UgiyhZaKEOvKq-KJC3_FpLvLrs4Ww_a6rbEwT1eIhiSzNMRXWXU74rnhUMlETXCFwka7DyUonVeUa3o=w120-h120-s-l90-rj,The Rolling Stones,Let It Bleed,4:30
Jumpin' Jack Flash (Mono Version),https://lh3.googleusercontent.com/JQMRNgZdTTrbmjS2BqmQj8npBpPrrF7TwjV852Vl5mpznq8yhY2MwkUn9Aua-qqa3gMjjSeXNPconIw9Rw=w120-h120-l90-rj,The Rolling Stones,"Through The Past, Darkly (Big Hits, Vol.2) (UK)",3:42
Sympathy For The Devil,https://lh3.googleusercontent.com/ZOCO8iiimiHyADP4h6n91wtGZXgVHdF72lU3HaIicyki4dr30WPrV2PlMmdXMFzldefzxMQUIYoHffU48Q=w120-h120-s-l90-rj,The Rolling Stones,Beggars Banquet,6:18
"Paint It, Black (Original Single Mono Version)",https://lh3.googleusercontent.com/jbhP5yQ6N9ZU20gV8vyUWJGmLWLA-FlUdTH8MTpzgmUeeJkqvPBFkphQEsnwn2qzoWo9uzDR0ULN1kU=w120-h120-s-l90-rj,The Rolling Stones,Singles 1965-1967,3:44
(I Can't Get No) Satisfaction (Mono Version),https://lh3.googleusercontent.com/tQXA1LH6fFH48k_tbnQH5n03JrecdyElYSU6r9P90Ed2ezQ4kn_xkZNw4eJf-aa5jpS1yGTX3jo_Wqx6=w120-h120-s-l90-rj,The Rolling Stones,Hot Rocks 1964-1971,3:43
Miss You,https://i.ytimg.com/vi/hic-dnps6MU/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3m7zap9GOd6uksWtw5Kxa4Mm0T4Tg,The Rolling Stones,,4:11
Living In A Ghost Town,https://i.ytimg.com/vi/LNNPNweSbp8/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mpdwMtyRZs7ctZgK4W8aetd4e1cQ,The Rolling Stones,,4:00
The Rolling Stones CD Singles Box Set,https://i.ytimg.com/vi/E86kCHasJlE/hqdefault.jpg?sqp=-oaymwEWCMACELQBIAQqCghQEJADGFogjgJIWg&rs=AMzJL3ngJcnqB1ri_UHpff4puG41CTot0w,The Rolling Stones,,2:48
Ruby Tuesday,https://lh3.googleusercontent.com/JQMRNgZdTTrbmjS2BqmQj8npBpPrrF7TwjV852Vl5mpznq8yhY2MwkUn9Aua-qqa3gMjjSeXNPconIw9Rw=w120-h120-l90-rj,The Rolling Stones,"Through The Past, Darkly (Big Hits, Vol.2) (UK)",3:14
Get Off Of My Cloud (Mono Version),https://lh3.googleusercontent.com/h-3my6s6EA12Rw4yqPRvZqn89mAa3Z1FnSfovrPO4-CyuRV5GWZe1R4B7c065efDILOa3FnHfB5CW8c=w120-h120-s-l90-rj,The Rolling Stones,Hot Rocks (1964-1971),2:55
