title,thumbnail,artist,album,length
에잇(Prod.&Feat. SUGA of BTS)(피처링: 슈가),https://i.ytimg.com/vi/TgOu00Mf3kI/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lR4PZAX-PNcs5owF1rP5X3lEcw3g,아이유(IU),,3:42
Leo (feat. BAEKHYUN) (나비와 고양이 ))(피처링: 백현(BAEKHYUN)),https://i.ytimg.com/vi/L8UUYfe6-UA/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3liAaOa5zw6TSIB4wLsLNw0qzJ5Ig,볼빨간사춘기,,3:23
Happy,https://i.ytimg.com/vi/Raj-AuQgCTg/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3nCF1Z6ciemb3nxN0hxjU10bVimQA,태연(TAEYEON),,3:46
사랑을 했다 (LOVE SCENARIO),https://i.ytimg.com/vi/vecSVX1QYbQ/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3n9xAJvV5zbkiUv1W7GLYwpzyWGtQ,iKON,,3:32
Make It Right,https://i.ytimg.com/vi/eXBu09fwe3I/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lUm_qCkdnVckLoMcokLbEW5gVo5Q,방탄소년단,,4:18
Blueming,https://i.ytimg.com/vi/D1PvIWdJ8xo/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mAfNfiOUNkuoVLFC6zWF5SOnEzfg,아이유(IU),,3:42
BUNGEE (Fall in Love),https://i.ytimg.com/vi/QTD_yleCK9Y/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3ntbF86ZZcIU5qFcruIT2aNtQn_xQ,오마이걸(OH MY GIRL),,3:05
Lion Heart - Extended MV Ver.,https://i.ytimg.com/vi/nVCubhQ454c/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lRHfhCElYRo8Uu9viz9nJbafB01A,소녀시대,,5:37
I(피처링: 버벌진트),https://i.ytimg.com/vi/4OrCA1OInoo/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lHKY_tKB9UgUAUwIQu4Htskxd8BQ,태연(TAEYEON),,5:00
좋은 사람 있으면 소개시켜줘,https://i.ytimg.com/vi/hoLzH1revMg/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mvNJG7EggN4pgum9Czy5Tr84EcQQ,조이(JOY),,3:09
썸 탈꺼야,https://i.ytimg.com/vi/hZmoMyFXDoI/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3kWr0qZNdSog0TZQs2fLVrApn96Ow,볼빨간사춘기,,3:07
올라 올라,https://i.ytimg.com/vi/USx4WyrkfU4/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3m4eI727NIVyo_r3Yry1WTguWO-Lw,KARD,,3:32
지코 (ZICO) - SoulMate (Feat. 아이유) Official Music Video,https://i.ytimg.com/vi/Vl1kO9hObpA/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3nRkFrdIf9aN8M5Z2FAtZsoREFsWQ,블락비(Block B),,3:42
LOVE ME LOVE ME,https://i.ytimg.com/vi/ppOWR7ZLl7Q/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mId5ZglHDO-0zivUPYM3dzYU0kcg,WINNER,,3:43
Starlight(피처링: DEAN(딘)),https://i.ytimg.com/vi/eNmL4JiGxZQ/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3khLXoD4cV6N30oJBdxzMJ4WmoPAg,태연(TAEYEON),,4:19
Why Don't You Know(피처링: 넉살(Nucksal)),https://i.ytimg.com/vi/EHgeGRU3wDI/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3nRHToCQi48BRdmUrgg_g9Grcfvbg,청하,,3:28
[MV] 볼빨간사춘기 - '품',https://i.ytimg.com/vi/Bi6KH-P2Irc/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3m91hFUfQTynGsxp4ltkV7L3Ukzow,볼빨간사춘기,,3:46
unlucky,https://lh3.googleusercontent.com/alWLsNVvCDvoRhwYELsityi5-_NdwKPQaSOqTD3Qjb4TY6YH0VyKhZWNGu91nEpgUEIVEeQFyFnimiws=w120-h120-l90-rj,아이유(IU),Love poem,3:51
YACHT (k)(피처링: Sik-K(식케이)),https://i.ytimg.com/vi/a-T8aVasQdY/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mvYpDlS1nHb9WCssFVtFx_Y7cK4Q,박재범(Jay Park),,4:10
No Make Up,https://i.ytimg.com/vi/eqcte1r3aiQ/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3kUz53bhA9sB3Kr-orZEtHkxcPeuw,Zion.T,,3:13
D (Half Moon)(피처링: 개코),https://i.ytimg.com/vi/eelfrHtmk68/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3kvMeLmQZV2_vNNJa4tZnrwLEEYEQ,DEAN(딘),,3:52
Cereal(피처링: 지코(ZICO)),https://i.ytimg.com/vi/106613NbPQ0/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lJejtdU7zKeHfwGMlFj1R3LjgeUQ,크러쉬(Crush),,4:18
SKYLINE,https://lh3.googleusercontent.com/mSnH5b8tYMRi9TK23Gp2RVt7Rv5TMtmYe1plkCP0ypnfH5yoiUrtEvdDLznXqt2KAeIyTJf08SrcCH8=w120-h120-l90-rj,세정,화분,3:30
당신과는 천천히,https://i.ytimg.com/vi/EAVp84B888U/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lKnUNNG1e1IPAkoNZXjjoK4VicDQ,장범준,,4:00
좋아,https://i.ytimg.com/vi/rMtCJC39SqU/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lMxTDMpzsjWPA0lCFEXrmHOsObfQ,박재범(Jay Park),,4:06
오랜만이야(피처링: Zion.T),https://i.ytimg.com/vi/paFGJV0vFx4/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mNyDMmaV7c5CafXDgsTENeDPQTbQ,로꼬,,3:33
New Day,https://i.ytimg.com/vi/UjMHdodn5J0/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3n3w44v_gCaYTLROyrAq2sgwz0NSw,폴킴(Paul Kim),,4:04
