title,thumbnail,artist,album,length
Victory,https://i.ytimg.com/vi/hKRUPYrAQoE/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mpoKGsrVdx1IVj-73nb4cVr0P-xQ,Two Steps From Hell(투 스텝스 프롬 헬),,5:29
No Time for Caution,https://lh3.googleusercontent.com/6E5wl5LFAGAZebqrtnSqdx5GTGqw7kfMVMCt4bcQk0YFnnSyjLIsbwBvVfS2xmotsA8iMW8uNCimC4yf=w120-h120-l90-rj,Hans Zimmer(한스 짐머),Interstellar,4:06
フッカツシタテフィティ,https://i.ytimg.com/vi/KwzVAEuWXGo/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3makGPU_zQOpAiADmq_0Ek_O6XqBQ,마크 맨시나 및 오페타이아 포아이,,1:03
The Jedi Steps and Finale,https://i.ytimg.com/vi/cUBUlKgsNK8/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3n1tuRyX2KNAkx6r59wSjwpndZxAw,John Williams,,8:54
The Imperial Suite,https://i.ytimg.com/vi/-C2wCcuKmLI/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mYgUfWyuLtjufSknYpl7LkyCzrkg,Michael Giacchino,,2:32
Main Title (From Game Of Thrones: Season 8),https://i.ytimg.com/vi/eCemS3f-LDU/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3kpdwaBANZfej3z2oJwFZdJYDwyQA,Ramin Djawadi,,1:52
Heart of Courage,https://lh3.googleusercontent.com/q46O2_BNADcRFketp1Q6mwXM8GvmoSZ4Qeyq3qsQYRjapGGtxqmfrTCvKH9N62RqnPd_L3df9XbgCLy4nA=w120-h120-l90-rj,Two Steps from Hell,Invincible,1:59
Inception: Time - Orchestra Version,https://i.ytimg.com/vi/tvjdDcMu_nk/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3ktCWp2XmJvBa-GHxxbrOrHgo15WA,"Hans Zimmer(한스 짐머), Rusanda Panfili, Eliane Correa 및 Vienna Radio Symphony Orchestra",,4:39
For the Love of a Princess,https://lh3.googleusercontent.com/avY50cRry0gBvy1CEjTXlB019kB2dkSWbhISo5anrxVXCV8aRQ_MPq8Xv7glbWzCNBiXPjF6n7aMt0qV3A=w120-h120-s-l90-rj,"Choristers of Westminster Abbey, London Symphony Orchestra 및 James Horner",Braveheart: Original Motion Picture Soundtrack,4:08
Welcome To Jurassic Park,https://lh3.googleusercontent.com/ERQZ4U6-6jsLNx2riR7V2FB-5d8ewMSXRbdal37JpyaUj0BIYkUYWIcNGT8D1KzDxUPfWWLnzfqCIAz20Q=w120-h120-s-l90-rj,John Williams,Jurassic Park,7:55
Test Drive,https://lh3.googleusercontent.com/G_c_7jbOx2f7pWlXl0V9dlY30L6-5ZGJ4dWB-RfhIMao7v7pJOEu6MToU2VrMUM3GmWEoly5d_wc14Ul=w120-h120-l90-rj,존 파월,How To Train Your Dragon (Music From The Motion Picture),2:36
"No Sacrifice, No Victory",https://lh3.googleusercontent.com/0zweT90-G66ObbQdjh3YppMg2QCv9U0TnbuidZolQ3ZKWRAmcTjAa1enwI_XCJMh708G5J3O1OkgbeDw=w120-h120-l90-rj,Steve Jablonsky,Transformers: The Score,2:57
Norman,https://lh3.googleusercontent.com/KMrRAE9Mg8GAb4MMX9VnVnVfvllcgK3tIQYqThC89DNZW4xv5IW0IPlZZMAO_IYde2-D9r7Jg2pclku2=w120-h120-l90-rj,스티븐 프라이스,Fury (Original Motion Picture Soundtrack),2:51
"Duel of the Fates (From ""Star Wars: Episode I - The Phantom Menace"")(피처링: Slovak National Symphony Orchestra, Members of the Slovak Philharmonic Choir)",https://i.ytimg.com/vi/2fte44J8rl0/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3nCvz03VLiqpTqMQAiZsAACXThj7w,로버트 지글러,,4:35
“Freedom”/The Execution/Bannockburn,https://lh3.googleusercontent.com/avY50cRry0gBvy1CEjTXlB019kB2dkSWbhISo5anrxVXCV8aRQ_MPq8Xv7glbWzCNBiXPjF6n7aMt0qV3A=w120-h120-s-l90-rj,"Choristers of Westminster Abbey, London Symphony Orchestra 및 James Horner",Braveheart: Original Motion Picture Soundtrack,7:25
Hedwig's Theme,https://lh3.googleusercontent.com/rOZrFwl2BV0Xm7XldRb-R5yTho6J8uP5WrClrbnprXHFMk9h-4Z1CB0oC2nbmsBmK2gynXP28UglyeI=w120-h120-s-l90-rj,John Williams,Harry Potter And The Sorcerer's Stone: Original Motion Picture Soundtrack,5:10
Two Steps From Hell - Nero (Archangel),https://i.ytimg.com/vi/7LtnLVRvypw/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3n7ptLRj0P70GMBlZH9nU4yIfq9TA,Two Steps From Hell(투 스텝스 프롬 헬),,3:28
The Batman Theme,https://lh3.googleusercontent.com/9Dpf2TYE86emRjHDWDsGuv9oK19LXGkrGRfGpzDmnAUwEKCRhu-XO1X8QVUQheH22m1FcLVk9VdU9BQ=w120-h120-l90-rj,Danny Elfman,Batman (Original Motion Picture Score),2:38
Guardians of the Whills Suite,https://i.ytimg.com/vi/LqcXAPejbj0/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mibosZ9XprcFbwE1HpR5TjF6Bz4w,Michael Giacchino,,2:51
The Ecstasy of Gold,https://i.ytimg.com/vi/-PvyBKSmQ_g/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lGw-KB7cawVbBuQiGNW_l10bMsDw,Ennio Morricone,,3:24
What Are You Going to Do When You Are Not Saving the World?,https://lh3.googleusercontent.com/h6foavbYxzU62qB5Dt3tP1XMw6m7jtFcmiHEZd5gPDbDUSr2mzD8dFhrRHKgSHLSJ_q92Us6w73VqXQ=w120-h120-l90-rj,Hans Zimmer(한스 짐머),Man Of Steel (Original Motion Picture Soundtrack),5:26
Gravity,https://lh3.googleusercontent.com/t1ZLxh320MBpdvjbZtLACWjPgItJt868KP0ryRF13L1JE_I8yRxJNeU9YmHXiKwScJHmoI-o-zhB6Qg=w120-h120-l90-rj,스티븐 프라이스,Gravity (Original Motion Picture Soundtrack),4:35
A Promise,https://lh3.googleusercontent.com/7Z1_i8GDk7U7PF2XDwJDhqA9yaNoCmz45AincRyciOQN0Sx9kykNhbIyKs3ZzEyov82PU5VsxJ5xyCt4=w120-h120-l90-rj,앨런 실베스트리,Avengers [2012 Score],3:35
New Avengers - Avengers: Age of Ultron,https://lh3.googleusercontent.com/ePTAtSTtosBMM-V3BDI5inRKFbFMQad7ZjW8BMG2Ytl4uSit7zhkT9VRz2vb446zAygvmMCtOoFW4nYn=w120-h120-l90-rj,Danny Elfman,Avengers: Age of Ultron (Original Motion Picture Soundtrack),3:09
Rogue One,https://i.ytimg.com/vi/Pf-cg9W5fQY/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3k_ho8Wyxd7K_GauCYkhud1Vch3YA,Michael Giacchino,,2:06
Nemo Egg (Main Title),https://lh3.googleusercontent.com/Dh5TLK9bkg9Zl31TOSb46GY7KbDABswe7EcbcJTRDlI6OnjBuCvVxr0IDu1W8ZadVbRYBJ7xuR8Xsvt8=w120-h120-s-l90-rj,Thomas Newman,Finding Nemo (Original Motion Picture Soundtrack),1:16
A Watchful Guardian,https://lh3.googleusercontent.com/QwDrvi01AWyDnFsxGCcdAiWVfHvMsi03O1s1GEExkb8rziE1c-Oi-phP9GS0URWxTpVvuaaSHGK7cQWy=w120-h120-l90-rj,Hans Zimmer(한스 짐머) 및 James Newton Howard,The Dark Knight (Collectors Edition) [Original Motion Picture Soundtrack],6:42
Coming Back Around,https://lh3.googleusercontent.com/G_c_7jbOx2f7pWlXl0V9dlY30L6-5ZGJ4dWB-RfhIMao7v7pJOEu6MToU2VrMUM3GmWEoly5d_wc14Ul=w120-h120-l90-rj,존 파월,How To Train Your Dragon (Music From The Motion Picture),2:51
"Back To The Future: Back To The Future (From ""Back To The Future"")",https://lh3.googleusercontent.com/8kIiDBBXdxv2wyr0NMm_PCprerc4nb4rRjIojb-YpkF0uShvCaqA7XLoYh-jYUQJ2I-PSKUPYNdszhuNuQ=w120-h120-l90-rj,앨런 실베스트리,The Back To The Future Trilogy,3:30
Black Tears,https://lh3.googleusercontent.com/TQfvCX6AfmAlL8H3RjwE5uo8I6EfXWadPz9smM-sXnEsD__6aYzV8svNS5fPrya4yXLMtkoEGL6Lpib_=w120-h120-l90-rj,타일러 베이츠,Guardians of the Galaxy (Original Score),2:43
Enterprising Young Men,https://lh3.googleusercontent.com/hBPLM88xQj2f4SlaoNb5SZxyOK7-xMsbr1KnWK66vBDhWqlHOHiqMfwA94b4qoarq93yM9KJ4jmF8ZQ5=w120-h120-l90-rj,Michael Giacchino,Star Trek (Music From The Motion Picture),2:39
Washington Ending / Raiders March,https://lh3.googleusercontent.com/YwPhytwUj6HGflrs4uLx53J5v9QVLSICG9LUY6xX4rDP_PmH9iNU_OCDWhTq8ya17iizPg-9aMhdo4Sj=w120-h120-l90-rj,John Williams,Raiders of the Lost Ark (Original Motion Picture Soundtrack),6:51
"Finale (From The ""Game Of Thrones"" Soundtrack)",https://lh3.googleusercontent.com/-9zj6W9zPvp9R-3GTzC2Bv80J_n5SiHpNi4GNknqiEcM90kavt5rLADN-KgmIIoL5mJXx-y1OR7E4qs8lQ=w120-h120-l90-rj,Ramin Djawadi,Game Of Thrones (Music From The HBO Series),2:31
Captain America,https://lh3.googleusercontent.com/3dMn8PScnEG9QZS1wJgqKBPjcyie2Pg4HmpHGcVxXwEBzpEBfYgBgtQJNjcnqLvQ2uViHIvYiyfJjF4=w120-h120-l90-rj,Henry Jackman,Captain America: The Winter Soldier (Original Motion Picture Soundtrack),9:42
Suite from Forrest Gump,https://i.ytimg.com/vi/u77wp5cAPwY/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3ntfYm6DNs8FzEtuJLWJR3e6JgVIw,앨런 실베스트리,,6:37
Now We Are Free,https://lh3.googleusercontent.com/gweCAOJTwa7v8hpvXAUnVT3rB3CTOILdrASmWmuDLCI5aC-y0xpdudqThiqP8ve4PMufLMMr7ffNGB_yjQ=w120-h120-l90-rj,Lisa Gerrard,The Best Of Lisa Gerrard,4:14
As the Jurassic World Turns,https://lh3.googleusercontent.com/WwmqGaSagwvabSY-FQbDsoBefgtXRR4JeDDikE-1yyawGykQ0dSCfiCqXcHwpXBxSFprka2hU6nsDSvC=w120-h120-l90-rj,Michael Giacchino,Jurassic World (Original Motion Picture Soundtrack),5:32
"Climbing up ""Iknimaya - The Path to Heaven""",https://lh3.googleusercontent.com/VQfUGLg4KxqcIoMk3ksLjO-sRVVdYPj4TT6kAb8vemqJBu3ygufHexbQS_gq9B7Yq1RI87I7ZXsKBiW8=w120-h120-l90-rj,제임스 호너,Avatar,3:19
The Imitation Game,https://lh3.googleusercontent.com/ifZtg3GF5Wvv4jdBVgPu5yekI9zjeml2QIhhS_ZIza5CA03dyphbv57f8STM-aB44ysQ1ctTCL2K_omp=w120-h120-l90-rj,Alexandre Desplat,The Imitation Game (Original Motion Picture Soundtrack),2:37
The Tour,https://lh3.googleusercontent.com/0C3BqFYK70hstRZ848QOOT9dbKls4VoWutfbBphqJfjLjAm_TndYC7uE7udvd47034OnHNbuNjQjkcVd_A=w120-h120-l90-rj,James Newton Howard,The Hunger Games: Catching Fire (Original Motion Picture Score),5:57
A Storm Is Coming,https://lh3.googleusercontent.com/hbn_lO9dZXp86fZfcRvGkIcj19vzV-ypHe4fg28e6nUqAEKvwN_jcvUUmxsuH83J0Q6AtyeEUxdgjyw=w120-h120-l90-rj,Howard Shore,Lord Of The Rings 3: The Return Of The King,2:53
Superman Returns - Main Titles,https://lh3.googleusercontent.com/tOb1KkGfSBIgR_iioRX29iHR80hcHNhgn-wNvojOaRYuHo5n48EcYl_gd7_b0sigAY8IevxF7QJqpAKh=w120-h120-s-l90-rj,존 오트먼,Superman Returns Music From The Motion Picture [Digital Version],3:47
Star Trek,https://lh3.googleusercontent.com/hBPLM88xQj2f4SlaoNb5SZxyOK7-xMsbr1KnWK66vBDhWqlHOHiqMfwA94b4qoarq93yM9KJ4jmF8ZQ5=w120-h120-l90-rj,Michael Giacchino,Star Trek (Music From The Motion Picture),1:01
"Cambridge, 1963",https://lh3.googleusercontent.com/mpsVG85Rz1DjaY9i1_8FkxlHFZ90JuFe6cZx4aAQKd-ppePUOXNQviHl7taCHkVmf7OPGenkKkKqmmof=w120-h120-l90-rj,요한 요한손,The Theory of Everything (Original Motion Picture Soundtrack),1:41
Ice of Phoenix,https://lh3.googleusercontent.com/BWs6UX8PdZXMhDn5Uv2sQdiO6oc5pz9iY_gFWv6t9O4LtE9Lt1V0UZ1kSpm6_pVVpJGZaDO7zv2uf8rTmg=w120-h120-l90-rj,Audiomachine,Phenomena,3:49
Mountains,https://lh3.googleusercontent.com/6E5wl5LFAGAZebqrtnSqdx5GTGqw7kfMVMCt4bcQk0YFnnSyjLIsbwBvVfS2xmotsA8iMW8uNCimC4yf=w120-h120-l90-rj,Hans Zimmer(한스 짐머),Interstellar,3:39
The White Rider,https://lh3.googleusercontent.com/4Kf1tiTBb4_l-tn4ObWKqqGYspbfwF6VRQfS0SgUCe_tTQdEZh0_Sej7vgn1bZ89P8DU0HJ97oVDLMk=w120-h120-l90-rj,Howard Shore,The Lord Of The Rings: The Two Towers (Original Motion Picture Soundtrack),2:29
Evey Reborn,https://lh3.googleusercontent.com/8NNJjfXC0vCW8usgWo7bsrwT4-ojKNnA37aGZSP9fc9R0nKQVjGWWfyONB6tQKcysU3WRn0ajel0Ibxi=w120-h120-l90-rj,다리오 마리아넬리,V For Vendetta (Music From The Motion Picture),3:50
End Title,https://lh3.googleusercontent.com/xZrP3qqiLfgEt9jnUBs-13gJuF-b65WCSJt4hmdXeWMyjBdRmxJpslaWNu2z-So0zoxNDEcNJrERtDtp=w120-h120-l90-rj,Thomas Newman,The Shawshank Redemption,4:05
Nine to Survival Job,https://lh3.googleusercontent.com/WwmqGaSagwvabSY-FQbDsoBefgtXRR4JeDDikE-1yyawGykQ0dSCfiCqXcHwpXBxSFprka2hU6nsDSvC=w120-h120-l90-rj,Michael Giacchino,Jurassic World (Original Motion Picture Soundtrack),2:34
Horn Of Plenty,https://lh3.googleusercontent.com/d39qF8wz2Rpfq0I8aQkNKQS_CglSiTq78l-daXz44CJ0LNFltJMLaA9CIfC9Dkrg8EZmFOF6eUMiLNrt=w120-h120-l90-rj,James Newton Howard,The Hunger Games: Original Motion Picture Score,1:59
Solomon,https://lh3.googleusercontent.com/uEjF5Msud4ZO3wW3pXabE-_EoAV1uPKZ_QIB6X581lQbiOVqc4m9CCLnR84_3xvuHIef0A1XYf-SrNEs9Q=w120-h120-s-l90-rj,Hans Zimmer(한스 짐머),,3:31
First Class,https://lh3.googleusercontent.com/OP9p0zcHakNWdo8B3oMVtUikO77iEaD_1UE7fw7hSIKQpoKKqaoALSnzNlwPzDIMqZnhWBxs0sZE5se3=w120-h120-l90-rj,Henry Jackman,X-MEN: FIRST CLASS,3:21
Statues,https://lh3.googleusercontent.com/f0aTS14I1ayhyjz-7PCKziTxLnV18JHBRiWJcrKFsQXMC6-wQfVOlEj3Mh38SO3MBWtAuGxxweicZ1g8=w120-h120-l90-rj,Alexandre Desplat,"Harry Potter and the Deathly Hallows, Part 2 (Original Motion Picture Soundtrack)",2:23
The Battle of the Pelennor Fields,https://lh3.googleusercontent.com/_HQnLa8UgS0FDhlwqtZSYnEHFE4_vqYzj7_Iv35mBriDXoRmyD5uthM4iN34EDYu88yPGgZeleGvBiU=w120-h120-s-l90-rj,Howard Shore,The Lord Of The Rings: The Return Of The King (Complete Recordings),4:11
The Final Battle Begins,https://lh3.googleusercontent.com/TQfvCX6AfmAlL8H3RjwE5uo8I6EfXWadPz9smM-sXnEsD__6aYzV8svNS5fPrya4yXLMtkoEGL6Lpib_=w120-h120-l90-rj,타일러 베이츠,Guardians of the Galaxy (Original Score),4:21
Life,https://lh3.googleusercontent.com/0DczD5YTcbaCVVu4efjxQHA-Tu_XHYOzh5TwwKtIqFLDC3gsz-rJo0BalZS-DewcfR6fGEwi1enkIgrq4A=w120-h120-l90-rj,마크 스트라이텐펠드,Prometheus [Original Motion Picture Soundtrack],2:31
Ben-Hur Theme,https://lh3.googleusercontent.com/qlzq4YHTaQ1dbf-39QlDfGON2E3Y4OVJh6GQlpr2PIt92yh_DmhXGxLGsGokpt5jWnI2AnJJpU6LTOZh=w120-h120-l90-rj,마르코 벨트라미,Ben-Hur (Original Motion Picture Score),2:52
Planet Earth II Suite,https://i.ytimg.com/vi/FG1J_WAO2gY/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mLwC-EFTXCH2IQQmaRUy44Q-BdBA,Jacob Shea & Jasha Klebe,,4:31
Hidden Figures,https://lh3.googleusercontent.com/LBcPgoxHiNSL1VzduaNoC6o2cAGaa8f3iWdA-jl4nSWzEssiDH-QzrSyW-S5nsJC-0-UpICPYGebvkwvcQ=w120-h120-l90-rj,"Hans Zimmer(한스 짐머), 퍼렐 윌리엄스(Pharrell Williams) 및 벤저민 월피시",Hidden Figures - Original Score,3:49
The Lion's Heart,https://lh3.googleusercontent.com/EdCxtdykOOTS7StHLLGK9XNLuNlg8AV0f-cCHN8LTyS1nHbXjj0eLWebTbKxl-frKLmMvYQrbjWa7QJROg=w120-h120-l90-rj,Audiomachine,Decimus,4:03
Flames of Glory,https://i.ytimg.com/vi/-Pbs41AiHn8/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3nwIjwVNp-UdRZwet9_JMskFtIjzA,Really Slow Motion,,3:07
Night on the Yorktown,https://lh3.googleusercontent.com/B3qgJkQEW4XslzlYBPnqtbEulxC3xnhq1ADQV4ByawI_watIQwh73J0mpnAWFPEPFwAo97C95lqMcww=w120-h120-l90-rj,Michael Giacchino,Star Trek Beyond (Music From The Motion Picture),5:37
The Eye Of The Storm,https://lh3.googleusercontent.com/f5NiYsdMdt9lhQeg_kFw9gTfivuiIffdwSwVQm2Ka0e9-PHbb6nySJ5oAFngkV4i84xuqj6sFSwEeJA=w120-h120-l90-rj,마이클 카멘,The Iron Giant (Original Score),2:31
Mhysa,https://i.ytimg.com/vi/cHxb2Dvcjao/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mjcBjCAOHj1ebCksi6W04GZbhH_g,Ramin Djawadi,,3:56
The Parachutes,https://lh3.googleusercontent.com/B0hCvpFGU2rxo45pHKRunH8m9YEZKa1XJInnyDsQZfHsEfWpy6kmkS4YK95pjww4eV7JpRDsiBuwql3nFQ=w120-h120-l90-rj,Jerry Goldsmith,Air Force One (Original Motion Picture Soundtrack),5:24
Gryphonheart,https://i.ytimg.com/vi/aokAizBEdPw/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3kqd29EpgcddyiLig-x_zia991LmQ,조 블랜켄버그,,2:48
Hero,https://i.ytimg.com/vi/n2VEHXXP7Rg/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3kSNIlMhqh2EUjbIDxtUUhFIesoAw,Really Slow Motion,,3:03
