title,thumbnail,artist,album,length
Give Love,https://i.ytimg.com/vi/x2XX3cNW4K0/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3ncecmL96binnIaOz0vAArozzbGaQ,악동뮤지션,,3:50
금요일에 만나요(피처링: 장이정),https://i.ytimg.com/vi/EiVmQZwJhsA/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mrUVNg_swR3GSmAE87y3SqmaLOcA,아이유(IU),,3:52
내 눈에만 보여,https://i.ytimg.com/vi/xNyCG-bLLeU/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3liMFopTsc_xDKJ5iNZr7GYY2uaSw,10cm(십센치),,2:38
너란 봄(피처링: 하림),https://i.ytimg.com/vi/PWDISJZr7Yc/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3kPIxgAssQcySbTgdalsbCT2a0Fjg,정은지,,3:54
Pit-A-Pat,https://i.ytimg.com/vi/PtR-F4IxD78/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3n2bTdeWq4ubRr_ywp0chZDBR5A1A,청하,,3:31
Happy Things (Live),https://i.ytimg.com/vi/fhs55HEl-Gc/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3nBnaV3CiwdGKfFrojHuYy46mDu8A,제이레빗(J Rabbit),,3:21
아주 가끔은,https://lh3.googleusercontent.com/pJNrOSaj__oxlyBBuKDV60yLvIpW4LzHaasSNbxvLpTCiPiZco9bOmuXtrSGoBwrKiUpyxisWlUGEh2KaQ=w120-h120-l90-rj,어쿠스틱콜라보,아주 가끔은,3:34
비밀의 화원,https://lh3.googleusercontent.com/p-ranksJH868xIEGRHUzKFxm7LYptgiPvcAIdUswSrkrk_g9xiK7BcEgNxa3OJMMD8LSJC8wXdrSKE7C=w120-h120-l90-rj,아이유(IU),꽃갈피 둘,3:44
The Grand Dreams(멋진 꿈),https://i.ytimg.com/vi/pyKbj8j2qss/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mKNjZZXPFy573rVR1uRBbqio1yDQ,민서,,4:53
Awkward (어색한 사이),https://i.ytimg.com/vi/nlLuq0OfFiw/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3koeMXT4fWF36bNmD3YI4ZWERIm0Q,"볼빨간사춘기, 바닐라 어쿠스틱, 스웨덴세탁소, 스무살",,3:14
It's You,https://lh3.googleusercontent.com/jHp_aAkUhe7xr_0Nlj2S8RaNiP4M7FpHKdFMpCk4-aVUGI8PViZYLXHKqUo-7yqzJoH4KwxLRuP_gkaT=w120-h120-l90-rj,"헨리(HENRY), 박정현, Hareem 및 임헌일",JTBC 비긴어게인3 Episode 1,3:31
YOLO,https://i.ytimg.com/vi/I02VtSDmF18/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mItx6eZZ5pdEmStmtscyqh42xX2g,스텔라장,,4:44
뭐어때(피처링: 크루셜스타),https://i.ytimg.com/vi/PRSXHzdQMeU/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3nX-UrBjSwkmOJjwzCNqwh0f7OuIA,유승우,,3:56
가을 아침,https://lh3.googleusercontent.com/p-ranksJH868xIEGRHUzKFxm7LYptgiPvcAIdUswSrkrk_g9xiK7BcEgNxa3OJMMD8LSJC8wXdrSKE7C=w120-h120-l90-rj,아이유(IU),꽃갈피 둘,3:38
고백,https://lh3.googleusercontent.com/TqZwylNggeahjPSu89OU_4j1fdgLKArNDMESrCcgwALU9-g91IpWLGmLF97cmfjtICrT1M-tJTDOrby7=w120-h120-l90-rj,다비치,[Vol.26] 유희열의 스케치북 10주년 프로젝트 : 열두 번째 목소리 '유스케 X 다비치',4:42
Not Him(걔 말고),https://i.ytimg.com/vi/0a-yqNc5JYY/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lgVy565o0JhuJ7SdnFvNL1bChmkg,스무살,,3:21
아닌 척 말하기가,https://lh3.googleusercontent.com/AgrUsVNwGy0uYD-uxHQMRLUkEOiRKMTYhGLE2R49Y7RObJHze03EnUqNgF5FgpNbr_slR_Am9yAp8VIT=w120-h120-l90-rj,바닐라 어쿠스틱,아닌 척 말하기가,3:04
Slightly Tipsy 취기를 빌려,https://lh3.googleusercontent.com/hZWaU3XRmJuSNy5lul1iraMJ3Xt_6_MHXs-o1GeVkczw8nld4hPAyiSr6FAOwn-uEPIUpMGB_43EKIbx=w120-h120-l90-rj,새봄 (saevom) 및 이민혁,Slightly Tipsy 취기를 빌려,3:46
그해 여름,https://i.ytimg.com/vi/hXrGpxeGfsk/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3nWNWJKF6kjU2asbDJD54hJoePdyQ,양다일 및 웬디(WENDY),,4:12
꿍따리 샤바라,https://lh3.googleusercontent.com/YWtl1fL92g_w2gti8PaHbowMQP-N7pLzXaN_6C-wr4kljxEHDITsrsKku9_WZxDoOYmpYTU5P081zDEL=w120-h120-l90-rj,아이유(IU),꽃갈피,3:49
투정부리고 싶은데(피처링: 406호 프로젝트),https://lh3.googleusercontent.com/-qYgvBXWcrqkvXPI3LydqyVOznbWJk3srwy8JiMKnDb3_NkszIY3PDYjC0KkoNBjDoBOf9z23hSiC7s=w120-h120-l90-rj,공기남 및 고닥,공기남 x 고닥,3:10
선인장 (Vocal By 심규선)(피처링: 심규선(Lucia)),https://lh3.googleusercontent.com/REs3-llAk6pCiWRp-3DB7R0q3bmGeopjYpOBKp-PNa9BfGVlc9IWb0OuyeyUQJ5pNkmlTaFNAuhF_ltg=w120-h120-l90-rj,에피톤 프로젝트(Epitone Project),유실물 보관소,3:31
After The Rain 비가 그치고 나면,https://lh3.googleusercontent.com/5WUOhnSOpbLuyhNRs9htAvDvF62LZnZv5vFJtzxRORpkcb4ixLQy71I7RLLjxRS37BMPc0zwgejnT5K2=w120-h120-l90-rj,새벽공방,After The Rain 비가 그치고 나면,4:14
Number 1,https://lh3.googleusercontent.com/Wo35haHsyTUwg8XQY5QfiS4GdT7J5wRRABUaSVeUy0oZasCkRyEJoajl6uNQZCpuFVR2RGY_fLRbmdsq=w120-h120-l90-rj,Lim Kim,Goodbye 20,3:22
너만 생각나,https://lh3.googleusercontent.com/5c51LPm7iF8SUcl80hjP2YxV-zEoMZ3TnkULdyXpekamwAqDr-s-sL5S91no-wHJfjOx1LqrNL5kLNuG=w120-h120-l90-rj,바닐라 어쿠스틱,어울리게 칠해줘,3:37
외국인의 고백,https://lh3.googleusercontent.com/wX0yCc1kPtjj-S91TpZG2yapKfiQJ8mGvf2ex9SXmhaqBUXEALpQb_93ergClWIG8UJKPJVbDj3pHHDy=w120-h120-l90-rj,악동뮤지션,SBS K팝 스타 시즌2 TOP 3 Pt.2,2:59
Loved U(좋아했나봐) (Feat. Mad Clown(매드클라운)),https://i.ytimg.com/vi/_Hk2SrTG99A/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3la0Jrm_IS9cR5rfyYtgF6N_HF58A,마인드유,,3:28
어른,https://lh3.googleusercontent.com/Z0pGAtZSzQ9nJCbsnqnppFE9GSBwhNlOxcsr04OrDou-GhYGIMGqFiwji7IjZ5WfqkTKYyU0PBrXoFA=w120-h120-l90-rj,에피톤 프로젝트(Epitone Project),마음속의 단어들,4:02
Wish 바람,https://lh3.googleusercontent.com/AZHeJYorM6T8Vewarf4jDxBGtYp5Q7w9HikOagcG-pgNkido3qcWbtGEkIB5m3GYyf73xjoJW_O39YHERA=w120-h120-l90-rj,멜로망스(MeloMance),The Fairy Tale,3:59
여름이 가고 가을이 오듯 Season (Feat. 허니애플 Honey Apple),https://lh3.googleusercontent.com/fMUIK6hHA3r7Kmh5B7jwGL7gms5NBjJ1Mqw9nJZAw_ucmRROd0bVwIWIhTZNlF46FA6Mpo2FUNK1Jmo=w120-h120-l90-rj,에스프레소 Espresso,여름이 가고 가을이 오듯 Season,3:36
When you call my name (내 이름을 부르면),https://i.ytimg.com/vi/ePZlN9Vn3Lg/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mAAYIsbvxtw8xaRW9y3KQHDBebeQ,정세운,,4:24
선(피처링: 우효),https://lh3.googleusercontent.com/btDWIsN6bt4n01MkKBjiRCGX_CdWUJMZ04oFnhiOZiPCV-zvvpfY1ZbSdX9mSGyeAvy90RcDLy9uuynJXA=w120-h120-l90-rj,유승우,Pit a Pat,3:32
봄날에 만나자 - Acoustic Ver.,https://i.ytimg.com/vi/Ffx774HVD2Q/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lSuj6xl9jer9CUAv6ncYEitIp4Iw,한올,,3:46
