title,thumbnail,artist,album,length
Birthplace,https://i.ytimg.com/vi/MGslEcmVurg/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3nWZPa2vLx3stKxJAeVYxkOMG6wuw,노보 아모르,,5:39
Ether,https://i.ytimg.com/vi/z7SAzA8b2H4/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3kAvORhfWEe0QntKIgmHNLTrZ135w,We Are All Astronauts,,7:23
Immanuel,https://lh3.googleusercontent.com/KsC6nZlO3PsQJRPVOK8K8YwcMeGFG56u4SHcbq96JsAHk43n-GN1Ui9uccTlJE0Pi6NTXu_FDImZJQSrjg=w120-h120-l90-rj,토니 앤더슨,Immanuel,14:20
Moon,https://i.ytimg.com/vi/Ug7h6Wqjck0/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mVJNcS46NFNoI9s3WR5hZ3vUBn_A,슬리핑 앳 라스트,,4:01
The Last Man,https://lh3.googleusercontent.com/4YlmR-W6dh2sdvFtFB3uYauGz64xUe4ZdJ5fRUB_-wojf6_ufTVWk-WoBHalmVK11ER-0CngKJsRF7_8=w120-h120-l90-rj,Clint Mansell,The Fountain (Original Soundtrack),6:09
Aquarium,https://lh3.googleusercontent.com/ZXI62ukxifzCEN308hhHY-FqJY9KulYOfBR6QkeXaTJdl8JOZ8g-TUl-9k7uQsYrqAIghs3bHmeGT0_pNg=w120-h120-l90-rj,샤오중,Views/Octopus EP,3:03
State Lines,https://i.ytimg.com/vi/MACzQc6FlRM/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3nNpVjb1kVAuBKBW_Dez1zDY_XATg,노보 아모르,,3:26
Shinrin-Yoku,https://lh3.googleusercontent.com/kdVHVCuDDSafUY28Xq2CsmjplQaBq5BE36z4eiK2ihWbkbxkMdH-rcYLs1OhxIEm7N192VFw0dtwbXs=w120-h120-l90-rj,Sensitize,Shinrin-Yoku,4:54
Dwell (Snowfall Remix),https://lh3.googleusercontent.com/mlneFBV1yYuv1oSvhxPfY2piDYp7FD-7Im9m-6f59LiTdZBJYhTAUaPp3ZzRkK-19rSzYYFD8aYyxjT2=w120-h120-l90-rj,토니 앤더슨,Dwell (Snowfall Remix),7:49
You,https://lh3.googleusercontent.com/VAKWjUWyUiDjAn8UBB06awIylOA-rhHGCKFDCp7mjHyTn839IVGTGrBQh7ycZy8k_uxvGQMYiNXE9Tjd=w120-h120-l90-rj,Nils Frahm,Screws,3:06
Under Orion,https://lh3.googleusercontent.com/qVlB8RPfwbdOthVWISaPGZ9qtpv7NaLX90em4Qa2WlCqc5MNHxA3sHiVsXPTwouBW65t6FuLaT6BjMVN=w120-h120-l90-rj,Rudy Adrian,MoonWater,5:17
Safe,https://lh3.googleusercontent.com/0dnJhzdbngcmms79-UQFcTkH55gfWoErkRXGDeg3qMdp3uITFJUuyKdUsfW6YmE3Emgii2t_OJJ1yL4=w120-h120-l90-rj,Nosaj Thing,Home,3:48
Through Grace,https://i.ytimg.com/vi/c9Ns29Ob4c0/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3m156PduG-I-zhX4-vepyLYjWUq6A,Tristan Barton,,4:49
Footsteps,https://lh3.googleusercontent.com/YB1RN8DcR27J0evNTDAivgnKhwFmXn1CUiY2KFTMYprlLjA_xWGJcCNMnK_lXLpbSZAa9ftV8m18x5U=w120-h120-l90-rj,마이크 라자레프 및 Arovane,Footsteps,2:12
The Inner Pattern,https://lh3.googleusercontent.com/eact0DFQ-l0AZWNKLwVRCaU3QNLEF1pLFU5uW2YJLK8bs9B1oL50VQfL0hZIVW7ngHVn59zKFGRAzSY7=w120-h120-l90-rj,Bedroom,The Inner Pattern,0:32
Nothing It Can,https://i.ytimg.com/vi/WY7F5UEI1IQ/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lJWzJdGzp_gew56b_Dim6iyOmfzw,키스 케니프,,4:48
Coalesce,https://lh3.googleusercontent.com/R6RUCxT8F5aiPF6ox9xajip7z4728Suk_0UlG9_yAy0i7cNdWV3VX0_3-_YlAjTK7L2Zg_dLBjWhggxg=w120-h120-l90-rj,EvenS,Ambivalence,4:51
Sarah,https://lh3.googleusercontent.com/CJ9zRYh3ur5klkFjHngf_PaI3FsH4gLtn9diJseou99o-YR0WQRvctict0Q3_LOcWIw7cwIjNuFtFR4=w120-h120-l90-rj,제이크 하우삼 로우,Mist,2:28
All We Had Is Gone,https://lh3.googleusercontent.com/F-aM9j9In5cOp289vWg8pQAyjexqFM-oNix81B1gGddstwlGOz_kX8BPENHDH-GRaH8PRTaUP4aV_DDf=w120-h120-l90-rj,Groundfold,The Art of Letting Go,4:13
My Love,https://lh3.googleusercontent.com/2pqd2zgJW5NSLWyufrlLrAzpuPgel54vWkK7HXba5Ah9y7qMEQ-mSxiPoWYw3VLMiM_a2jfRM62f7DwiQQ=w120-h120-l90-rj,정상훈,Art Is Dead,4:05
Near the Summer House,https://lh3.googleusercontent.com/T5Lw3Tc7zKE-eYMa1vvvK2UEuNB6fG2Z8JW5ybmw-T0utWl0ljKWiHrvI-WzIIOzQeJdh5Ex85J7lJKhAA=w120-h120-l90-rj,Valotihkuu,Fragments,3:12
Hidden Love,https://lh3.googleusercontent.com/Ws8wo7eCllwvTXXCZIyQdrN82_ODTb96G6_wyEqIYgLa0xu2sf-5fFpCIG4pNHw5EyeCMrNpcjUL-piY=w120-h120-l90-rj,Exist Strategy,Dreamcatcher,4:43
Somnus,https://lh3.googleusercontent.com/s0M8cV0rNqtarr2UDOl-H796lbj_JgjjmXWwTd5v7Ti0D0KBovYqv_8b2HHoF-G2MgnWeHQtr6pOBcs=w120-h120-l90-rj,Rhian Sheehan,Stories from Elsewhere,6:30
Red,https://lh3.googleusercontent.com/4Q5fSTXwZdhWK2tsamjC1XF8BAT4q87or8pNBTiwTXQZzlmAbR8SZ0CYqjo1Ux9VQv-yyhhMbqXxhao=w120-h120-l90-rj,Phoria,Bloodworks,5:48
26.03.2018,https://lh3.googleusercontent.com/JxNi3ubw5Y9iKkbPRY4Zj5i3Ac7AYYXFIAzm3XhU88kvq4Thn6bcLaG2psjAPsNEwnm2XtZ3ZPOustJD=w120-h120-l90-rj,다니엘 벤자민,"The Sleep Sessions, Vol. 1",4:06
Glow,https://lh3.googleusercontent.com/UCmMvbnlPqQVnKYe6CtYce2jrzox1heoK7PUYacQDdmHTwztHYp3VAruT2ryVzAMbmC4WlAGmU9WSNE=w120-h120-l90-rj,Koen Janssen,Glow,2:52
Boundless,https://lh3.googleusercontent.com/KhSjOQY0qbXauWp7ie5YeVwX7IMBOB7JEEb17y7ZPah1yR2Mk3hvMCM51OWm93AZVYGBSHYvgaq3SxwD=w120-h120-l90-rj,트리스탄 바튼,Wings,3:09
Redwood,https://lh3.googleusercontent.com/X-Pg2M1InIoVB_D-A4a2FKRi_JkgpPDSsTOt9Qy-nLKBXrYO2nustZRdotO6eLJs2HSLzxL5Y9mBe1mn=w120-h120-l90-rj,Cass.,Redwood/Turbular Aporia,4:13
Spring,https://lh3.googleusercontent.com/Hhj58aVUae4VG_-9M5-ZOtsX0g-ua_lIqRKA4RGIv7U1Ze1rhCWSzOnrrpQc6jGJT68P3K9Dw5rFSRA=w120-h120-l90-rj,Elskavon,Spring,4:30
Dawn,https://lh3.googleusercontent.com/KWKsbdyQTsRQrBEbeCIZ_uCcI-I9lwSBibCKqdknYCcNtxsvQhRCEUW1hr7skGNEQ3YHm5XbUGxYdRK6bg=w120-h120-l90-rj,Stumbleine,Things Don't Sparkle Like They Used To,6:21
When I Was Little,https://lh3.googleusercontent.com/75aTOx09nI1xPmj3Fn0bDJ7luUUC_OMnJYxoOzbYl8glC-HfBFtU8K2jUOv_NFQt5YKZRN5eHJldMolEPg=w120-h120-l90-rj,Uncertain Voices,Melancholy Memories,4:18
Lighthouse,https://i.ytimg.com/vi/HyJvX_v3lRM/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lYtyB6yBgBtYTRCT-rc4oZ8KYxwQ,Michael FK,,3:51
To Falter in the Agency of Mind,https://lh3.googleusercontent.com/oTnFNpRayZsRAQIV8hHf-cHF9jWbgGgjPsKiBsVpsX6rrXESWTGFU8gQ2wY2Yh96b_qohm0C8OcguZ6ODw=w120-h120-l90-rj,엘리란 벤 이샤이,Nigh on Entropy,4:42
Circle,https://lh3.googleusercontent.com/XixycyZsNCC3ptmqmMAjgGwdVISt8p_Z_FNRMP6xHLXb06klnjVreoPuhNlET897XNn9itcBAH1fSQAI=w120-h120-l90-rj,Goldmund,Circle,2:55
Énouement,https://lh3.googleusercontent.com/fs87klrqep-Vn9kN8hdaVdqRtbpGdhRNv63q5i_O3WlyGggCLeONh91cdlDhY7piR-QQZMfrQOHWRlFJ=w120-h120-l90-rj,Oceans Who Lied 및 Swept,Requiem,7:28
Ona,https://lh3.googleusercontent.com/Xp51hsV_-rkZ02nCpn_aiHlLKe22ZlM8Jsemnp4h2pUzcVpW6b-f9GpJsJsFbgMlC0i0cNYLqrGK_SQe=w120-h120-l90-rj,Whithe,Ona,2:43
Takeoff (Original Mix),https://lh3.googleusercontent.com/xT1ia4B4VcwfBWN_izOrY0Qohtb-ED_s8YF-Gr0jBPNqFLMB5i2xI7bh_lskQDckxDqR78lGdYbNYB8C=w120-h120-l90-rj,fin2limb,The Routes Are Infinite,4:08
Auburn,https://lh3.googleusercontent.com/JxNi3ubw5Y9iKkbPRY4Zj5i3Ac7AYYXFIAzm3XhU88kvq4Thn6bcLaG2psjAPsNEwnm2XtZ3ZPOustJD=w120-h120-l90-rj,다니엘 벤자민,"The Sleep Sessions, Vol. 1",4:05
