title,thumbnail,artist,album,length
"i hate u, i love u(피처링: 올리비아 오브라이언)",https://i.ytimg.com/vi/BiQIc7fG9pA/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3n4Kn0ItzQdUqKPZy0ti0OsKLuQ6A,gnash,,3:48
The Scientist - Radio Edit,https://i.ytimg.com/vi/RB-RcX5DS5A/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3nJRXDjq5Ly1DDAzVAcLbzlMwleXg,Coldplay(콜드플레이),,4:26
Say Something,https://i.ytimg.com/vi/-2U0Ivkn2Ds/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mgCnzubmpVxB-4DbqBxxkXe8a_YQ,A Great Big World 및 Christina Aguilera(크리스티나 아길레라),,3:52
Us,https://i.ytimg.com/vi/s31XTrGJchQ/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3n1pcM4SclRS5FJ-rgR5TeCU3Q6XA,제임스 베이,,3:14
Almost Is Never Enough - Soundtrack Version,https://i.ytimg.com/vi/b87dBaL4qI0/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3n6Q44jRGlol6qN-5GVOVlTU3oS_w,Ariana Grande(아리아나 그란데) 및 Nathan Sykes,,3:45
Excuses,https://i.ytimg.com/vi/IffQ0bsRIVU/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lOWN9PqYJfgo3iV1j1ri1MyQv0Ug,Olly Murs,,2:59
Ordinary People,https://i.ytimg.com/vi/PIh07c_P4hc/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3ngyYzZqwqTErb53cbahxksM9ZzoQ,John Legend(존 레전드),,4:56
After the Afterparty(피처링: 릴 야티),https://i.ytimg.com/vi/OM33anTtEVE/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3nc_NZUJ5ISG9VaCv60IwWOsVZDDg,Charli XCX,,3:44
LA On A Saturday Night,https://i.ytimg.com/vi/KZIyyb6z-CY/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3km_mdDosLyI5gySvHVkAsC7rQozQ,Hearts & Colors,,3:25
i'm so sad,https://i.ytimg.com/vi/nW5HOHoaE_Q/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lhFHPhZPARF9ufta-MIQpRMMm3eA,gnash,,2:00
Pieces,https://i.ytimg.com/vi/O11UikJigxo/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3nuWN0Xgq9sVQPHlskkWSU8s5gWVQ,롭 토머스,,3:40
Come Away With Me,https://i.ytimg.com/vi/lbjZPFBD6JU/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3l4riXq3j9LVFU8uOAWHbjNP7Q5yA,Norah Jones,,3:20
Sorry Seems To Be the Hardest Word,https://i.ytimg.com/vi/c3nScN89Klo/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mqrtKkASv92vUDk8ZAeWOqiWVvTw,Elton John(엘튼 존),,3:51
Need You Now,https://i.ytimg.com/vi/GonYKToxSeA/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3nPO5h87ZTQu8AU5AL4OY6Vp7wfMQ,딘 루이스,,3:25
Carry You,https://i.ytimg.com/vi/GEEYhzaeNus/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mgnTw7OcOn_kj8zXxkqP4_q9zx8g,유니온 제이,,3:15
My Love (Acoustic),https://i.ytimg.com/vi/qjsQsmZ23VM/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3kiek5jgSsqiacXRv8tlz_uMF_d5g,Jess Glynne,,3:16
Cringe,https://i.ytimg.com/vi/eoJtlPQzqkQ/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lwKhtDGh40dgw7C30GQezGikp6Yw,Matt Maeson,,3:46
Dancing With A Stranger,https://i.ytimg.com/vi/so-ZClPHMIQ/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3nEVXuyCyQSlFqeWT1143eMfIEwDQ,Sam Smith(샘 스미스) 및 노르마니 코르데이,,3:10
She's Always a Woman,https://i.ytimg.com/vi/Cx3QmqV2pHg/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3nAsFlxN2lw69dgh0A4eT6l9YVjxg,Billy Joel(빌리 조엘),,3:24
You've Got a Friend,https://i.ytimg.com/vi/eAR_Ff5A8Rk/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mdkbOhHCK6IJaWwXJLLpgF0SwnXQ,Carole King,,5:11
Real Love,https://i.ytimg.com/vi/eZLYp-jgx-I/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lJgPVzKG415-b-0Wj7-jTgJB1rDw,Tom Odell,,2:17
Breathe Me,https://lh3.googleusercontent.com/sZ9n8PS-kEFIeyEmr6P_wywa1adUvPmJyi7gCkCNonwHcsSl4Zbv94MZap6M_lcuptKHkOYAX43i-EZT=w120-h120-l90-rj,Sia(시아),Colour The Small One (Deluxe Edition),4:33
Polaroid,https://i.ytimg.com/vi/xdrV2c49Vhc/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3m4M_MJHP9pQ9RivwsEU5MoeS_AXw,"Jonas Blue(조나스 블루), Liam Payne(리암 페인) 및 레논 스텔라",,3:36
A Safe Place to Land(피처링: John Legend(존 레전드)),https://i.ytimg.com/vi/5OJMOTe56tE/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lJQN4Fg7OH_9QMzmyHZ-Q7cMPC-A,Sara Bareilles,,4:31
How Will I Know,https://lh3.googleusercontent.com/DX8bEVSvPqwnBVHVU2acIGIYr3D_uLv8MdOrr0TS7QWTa_3hxyl9OOtkaJKSZW2lGiGUcFC1V0fkUBOnMA=w120-h120-l90-rj,Sam Smith(샘 스미스),In The Lonely Hour (Drowning Shadows Edition),3:53
Angel,https://lh3.googleusercontent.com/qEltwbcr2ZPkKfG6PccLorgYxwXcTLSyVfqwdIY69FX2irKtjY8uz4J4m_xf9mdhm0_s0UxZQBGfWtQH=w120-h120-l90-rj,Sarah McLachlan,Surfacing,4:31
Grace (Acoustic),https://i.ytimg.com/vi/rUhbICZRoWQ/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3kyjurL38YvoMWBim8-12MA5j8Z4w,루이스 카팔디,,3:20
Chandelier (piano version),https://i.ytimg.com/vi/0e_3aIqkcGQ/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lEkVtt8HCa5iVWNe7WQ3dXS9pL0A,Sia(시아),,4:01
What I Like About You (Acoustic)(피처링: 테레사 렉스),https://i.ytimg.com/vi/kSE_vkXuefI/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lpx-hkIxj5Li59EKyVAXYseqIHJA,Jonas Blue(조나스 블루),,4:01
Away with the Fairies,https://i.ytimg.com/vi/H42q3j55wKQ/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lZkcdTKtSTIwz_eN-uXtmUBbbEnA,Janet Devlin,,3:16
I'm Gonna Be (500 Miles),https://i.ytimg.com/vi/vU81DihqD0c/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3m2oPSDKrI4g3EZr2VZJam3IisaaA,슬리핑 앳 라스트,,3:33
I Know Better,https://i.ytimg.com/vi/CUAbbNmKYtU/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lZTVy4OaMlaFM0zoMoII6tuX3JhA,John Legend(존 레전드),,3:06
