title,thumbnail,artist,album,length
에잇(피처링: SUGA of BTS),https://lh3.googleusercontent.com/raCvjGEtKIiRpduJYDcfclLVqh4LfiESAZU5XxODLlZ2XhCvJ7GCfhrWJ1XD4NiV8oirCVujMsrs-b6C=w120-h120-l90-rj,아이유(IU),에잇,2:48
Sweet Chaos,https://i.ytimg.com/vi/CWUGikRxGQs/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3m_BmVetnH9livkw_UO5ajsb67zFA,DAY6(데이식스),,4:03
"WINTER FLOWER(雪中梅)(피처링: RM, RM)",https://i.ytimg.com/vi/OcCkAG_LO9Y/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mp8kDnSb1G5lkSVLCFNrG_nZ9sHg,윤하(Younha),,4:08
개화 (Flowering),https://i.ytimg.com/vi/WQdFA55hT80/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3kT7ebwrmhQ7_p5ICGJ-Ln_-Qa-2A,LUCY,,4:33
Smell the Rot,https://i.ytimg.com/vi/3EZ2ep5DtX4/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3noK2OXVnvwM_MajlkoMoSpVdiLeA,버스터즈(BURSTERS),,4:21
관둬 (Quit),https://i.ytimg.com/vi/Gc0IqFPC5a4/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3ny3zpgaHC36qGyikL2V9Mlgn1cAQ,FTISLAND(에프티 아일랜드),,3:50
New Future,https://lh3.googleusercontent.com/OrTDK56pLVaFNUUuvTl5GGNFNwCSqlX2_ftyWEZQ_vCl0SjJxAmgH9axYIR7lMTVAV-oS1MYQojP1Oc=w120-h120-l90-rj,이용신,Returned Fullmoon,5:01
Zombie,https://lh3.googleusercontent.com/eTlvGsPtTaM1AHJXXdb-1aUT7p8rGKu-lAYWlbbE0Btyfasn_-ONpdnhaevqJkP_UC480Gsh7FRbSvI=w120-h120-l90-rj,DAY6(데이식스),The Book of Us : The Demon,3:30
먹구름,https://i.ytimg.com/vi/hrO-BgLjJ-Q/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3nKnFg_wa2ObuGkwuhzLyE4kOMwLA,윤하(Younha),,4:32
[LIVE CLIP] Hoppipolla (호피폴라) - About Time,https://i.ytimg.com/vi/wnM_Kb4cU24/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3nzVd01sfn3oI3itWUN107W217EMQ,CAKE POP / 케이크팝,,5:27
밤이 깊었네 Oh! What a Shiny Nigh (Drama Ver.),https://lh3.googleusercontent.com/qij9ppR-I207djEei_0y375LTDvYshDByvgepm17WtSypihgjq13VAQ_LK-LE5Kmd8nmj2Nxuh5NLNsfBA=w120-h120-l90-rj,미도와 파라솔,슬기로운 의사생활 HOSPITAL PLAYLIST OST Part 10,2:39
유령,https://i.ytimg.com/vi/BiOq1r9e1uo/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3nMtVOgXUhHWv9ZLCvk1kPnkv2uzA,밴디지(Bandage),,3:50
Vagabond Movie Still Version,https://i.ytimg.com/vi/3kV1Oato3XI/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3nOhVzCOO80Wo1CQVgGuoEtfxrLng,하현우,,4:39
Karma,https://i.ytimg.com/vi/lkK_OnehjaM/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3nVk_zogOnIRcTGVSoELKTnWwLDiA,메스그램,,4:16
사냥,https://i.ytimg.com/vi/kuvQxTq3ccI/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3nvCwQ88vPWAtFONxZvs1W9xJoJFA,국카스텐(Guckkasten),,3:27
Midnight Train (심야행),https://i.ytimg.com/vi/MgyhJ-F-IpM/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lbwtoVCGRDNdBZPP6inLEsBVjpTQ,새소년,,4:19
굿밤,https://i.ytimg.com/vi/fpZeeTgYzuE/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3l3urCkzt9CpZ_oU0NGil-jRg5BPQ,엔플라잉,,3:41
넌 따뜻해 Beyond the Rainbow Forest,https://lh3.googleusercontent.com/qij9ppR-I207djEei_0y375LTDvYshDByvgepm17WtSypihgjq13VAQ_LK-LE5Kmd8nmj2Nxuh5NLNsfBA=w120-h120-l90-rj,박혁진,슬기로운 의사생활 HOSPITAL PLAYLIST OST Part 10,4:31
New York,https://i.ytimg.com/vi/MA6jcuQDVtg/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lD8bNdj6-9SdV2qw060JyG0WF8Tw,볼빨간사춘기 및 웬(WH3N),,4:26
In My Dreams(피처링: 러브엑스테레오),https://lh3.googleusercontent.com/bBkRRzy8Bjook9-Frg99l9AIjy_-043PJH646fo4rh-WNtXcvjOGexQroxhTn7vjGEB-evv1MKViYTiy9Q=w120-h120-l90-rj,티어라이너 및 러브엑스테레오,Love Alarm 좋아하면 울리는 (Original Soundtrack),4:05
변명 Excuses,https://i.ytimg.com/vi/44CNYQR9PR0/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3m5PBD8Qq6w5xSgVtFU4r1uj7b4ZA,김필 (Kim Feel),,5:09
Not Going Anywhere Berlin Friedrichs Bridge busking Version,https://lh3.googleusercontent.com/AHZC0XhTucDVQ1cpgwa7N27PytXgo9xfwzuqsEw3ausJFUYu_4yb25ISqQF0MZ0gIYPvbsO4_uMtPhnG=w120-h120-l90-rj,적재,JTBC 비긴어게인3 Episode 8,3:41
STAR DUST,https://lh3.googleusercontent.com/Uwlm--duH5kq73kdNWE7gT_hSGlH6zzqp0ArNG_a1yGOzSU_6YpAskZwVt51oFwxMKKqDpiGAJarKSHV=w120-h120-l90-rj,하동균 HA DONG QN,STAR DUST,3:49
YOUR NAME,https://i.ytimg.com/vi/eTN30Q0kzqI/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lQQq4NsXhwRhBi2hUL_jTUPjHvUA,국카스텐(Guckkasten),,3:50
나 그대에게 모두 드리리,https://lh3.googleusercontent.com/T0ZQ6DEEeSq4QhfEGanHUYo5GbINN8fWv5Se6bO9AYun5Wgxs9tqBq6je9sD7cEVHwG8DZMeqJtoPngrRg=w120-h120-l90-rj,잔나비,[Vol.48] 유희열의 스케치북 : 스물여섯 번째 목소리 '유스케 X 잔나비',3:33
Nobody Knows,https://lh3.googleusercontent.com/Vzif-PWZFzJGvQYm32r7Tb7wsZOS4lBzb08wSx9Y7BzmTHiiQdI93V-a5yKnIdYv-Fi6F1hjT7KpRSXD=w120-h120-l90-rj,김윤아,방법 OST Part 1,3:19
"너와 나 Come a little closer (Sung by LEETEUK, SHINDONG, EUNHYUK, DONGHAE)",https://lh3.googleusercontent.com/OxfQ24mTY6Te_CmjbRyD2wINaXF42lrSsNKlwC8VKSO4EATauA20zbrG4sfLqOTlNUL5aSfDMrPSTmY=w120-h120-l90-rj,SUPER JUNIOR(슈퍼주니어),아날로그 트립 Analog Trip OST,3:36
See U In Five (오분 뒤에 봐),https://i.ytimg.com/vi/RpdqfPcU1OY/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lgDl9i9UgPF6kkpAsnacpSkwDY9g,넬(NELL),,5:15
Memento (메멘토(Memento)),https://i.ytimg.com/vi/Kox6JkTzJrM/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3k-kz4Z4PXui3TxDhrqevmOhlTm3Q,IZ,,4:01
JTBC 비긴어게인3 Episode 10 - 고백 Berlin Mauerpark Busking Version,https://lh3.googleusercontent.com/p_QCaMidxqSM4XF2wyNwy3bWl6kX1ZtRkacMapcukqq6F0BAP_y-hUQd4aRwECXkH_GOd7ojykm8WoH1=w120-h120-l90-rj,적재 및 김현우,JTBC 비긴어게인3 Episode 10 - 고백 Berlin Mauerpark Busking Version,4:41
Regret(피처링: #안녕),https://i.ytimg.com/vi/tTKhHf7tuG4/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mpJa8ZgoJ9AHzm2Ubj3a1eeL9TsQ,T.P RETRO,,4:33
메이다니(MAYDONI) - Fire (Audio),https://i.ytimg.com/vi/RKNhZc2gAe4/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mzQU6ZChRx2QaOKUYXSB45eEoA_w,메이다니,,3:02
오늘은 꼭,https://lh3.googleusercontent.com/slffZ59n9nLaUtO87LzpCoECyElAsLv3_deqIRmBK5SjDTJnwYP9cuATXOlLA_xJY2cf3SA3BASSt2vt=w120-h120-l90-rj,GOTCHA !,어쩌다 발견한 하루 Pt.5 (Original Television Soundtrack),2:36
고양이 Digging Club Seoul Version,https://lh3.googleusercontent.com/LB9g6lJY7guIjq-EV2yFr-9G2oNpfuwuCqREp93TuegtRox93ucJXpG0eKz-OhZtqdsIvue9KpZqRsJG=w120-h120-l90-rj,새소년 (SE SO NEON),온스테이지 디깅클럽서울 THEME 05,3:36
The Road You Left (Live Version),https://lh3.googleusercontent.com/qMqP76o6u0u_hhLbdwUB_SIIi4vwEeVqzbjcTYI_x16PmSOe-8pKfWP443H39AB5d0kECoU_e1Bhawo=w120-h120-l90-rj,정경호 및 Sondia,"When the Devil Calls Your Name (Original Television Soundtrack), Pt. 8",4:11
JTBC 비긴어게인3 Episode 7 - View Berlin first busking Version,https://lh3.googleusercontent.com/vDyO8sTmUGifFOPT8E3UQIK1mwjcXsY2vOb2wYmwJGRvntfSnOJG38zBdKbMt2wBl7lMCn_1wtdJi48=w120-h120-l90-rj,적재,JTBC 비긴어게인3 Episode 7 - View Berlin first busking Version,4:02
LOVE+AIR,https://lh3.googleusercontent.com/qD8LzYCFCt7EdlgGuz7O7HI1NkUDqtshv3ut02OVhH2CtMRmIdQjazL3eNVi0jTj_dly8bluu4RWehg=w120-h120-l90-rj,카일리 (Kyly),LOVE+AIR,3:19
괜찮아,https://lh3.googleusercontent.com/IX-QNeEjmDlvZuxcbTSG9hZScb6iFZLKZBKBUWxPHt4B0bOjd98oVtrl378rBAvJYmdzWB_ItaBGg_k=w120-h120-l90-rj,엔플라잉,들어줄개 III,3:13
Love Is All Around,https://i.ytimg.com/vi/iGja0PyMyUU/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3nnkc09wm4bGB4JItavd3O6EJ9uUA,웨터 (wetter),,4:39
책임져,https://lh3.googleusercontent.com/gqU-3obs9DQI7J5eMeuqpe0CA3jZlzVf1VcHs6dF2yPNMQHSDP6Pt3BclBIaEbQaIi8hgVXst5nloxp1=w120-h120-l90-rj,딕펑스,하자있는 인간들 OST Part.1,2:35
애프터문 (AfterMoon) - I Want It All Official Lyric Video,https://i.ytimg.com/vi/3yQPvzMX9S4/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3kDdQIjChM9WKPGhPpO8gIxLYi9AA,AfterMoon_Official,,4:33
Heed The Call,https://i.ytimg.com/vi/N9SJSEc9JCo/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3kb5yRFVukeH8yzreZWknXpcCY_TQ,"정동하, NCSOUND",,4:03
