title,thumbnail,artist,album,length
Faded,https://i.ytimg.com/vi/60ItHLz5WEA/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3m9egPvvOWFjggeHBMx4ngcu0DdXg,앨런 워커,,3:33
Love Me Like You Do,https://i.ytimg.com/vi/AJtDXIazrMo/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3l8T7N0ouSDD2nZt_kiOwz-Yzufkw,Ellie Goulding(엘리 굴딩),,4:10
Solo(피처링: Demi Lovato(데미 로바토)),https://i.ytimg.com/vi/8JnfIa84TnU/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3niSOsfa8Gvw2XIOAPsqF8WMV8gXA,Clean Bandit(클린 밴딧),,3:44
Don't Let Me Down(피처링: Daya),https://i.ytimg.com/vi/Io0fBr1XBUA/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mRHy7U69A3_3TMexfIVRWhFX07JA,The Chainsmokers(체인스모커스),,3:38
Happier,https://i.ytimg.com/vi/m7Bc3pLyij0/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3kWSOK2sKUhavJqAZCz2gbmftxXaA,Marshmello(마시멜로) 및 Bastille,,3:54
"These Days(피처링: Jess Glynne, Macklemore, 댄 캐플렌)",https://i.ytimg.com/vi/pjTj-_55WZ8/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3kjaD-zjiuTREoSyp-pMESt3Scbeg,Rudimental,,3:52
I Can't Get Enough,https://i.ytimg.com/vi/Tztc73r8348/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3kyV0uCfrWk7rdwq9mOl_E-j2OBMg,"Benny Blanco From The Bay, 타이니, J Balvin(제이 발빈) 및 Selena Gomez(셀레나 고메즈)",,2:45
Firestone - Radio Edit(피처링: 콘래드 슈얼),https://i.ytimg.com/vi/9Sc-ir2UwGU/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lRNt36S50AKPhWXuQr9kLAVa7S6A,Kygo(카이고),,3:43
Ocean(피처링: Khalid(칼리드)),https://i.ytimg.com/vi/BDocp-VpCwY/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3nQ5KC6rEpCcNi41Y3DxeDlG5BDJQ,Martin Garrix(마틴 개릭스),,3:35
Diamond Heart(피처링: Sophia Somajo),https://i.ytimg.com/vi/sJXZ9Dok7u8/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3kYtBld3DDp666_Bp54L7hL2OtB-A,앨런 워커,,3:39
