title,thumbnail,artist,album,length
"Fantasie in C minor, Op. 35(피처링: McDonald, Susan)",https://lh3.googleusercontent.com/mpBvoduV6HinqqULZ9BO315kchJtq-cMjmrZR3o6dkFBLFAfCvaQC8oiQqfsDplJuGLHYE3u6IPSsFc=w120-h120-s-l90-rj,"McDonald, Susan, 수잔 맥도날드",Krumpholtz / Schaposhnikov / Damase / Ibert / Glinka / Spohr: Sonatas for Flute and Harp,7:58
"Adagio in F Major, Hob. XVII:9",https://lh3.googleusercontent.com/3XwHMZ_nj062fZPGdGPOGQs_H2ZTgP1OkxfMbHz7OGHmZllqfqKTIORqu7-trXG1QycYAJQHQntWlsI=w120-h120-s-l90-rj,Xavier de Maistre,Hommage à Haydn,4:47
"III. Gwyr Harlech (Men of Harlech)(피처링: Lipman, Sebastien)",https://lh3.googleusercontent.com/LFtL2F78pqQpvLlDrAH2kt4ERnEBLf96xI-MvJJvJELU01YD1gJeooyyCZUcV5w7qLRiuQFygaIMAX19PQ=w120-h120-s-l90-rj,"Lipman, Sebastien","Thomas, J.: Harp Music",3:21
Brahms: Lullaby,https://lh3.googleusercontent.com/MLFcoLKLyv3oqar3diunvpYI36HA_TTcI0UEC01X3vU1pMVrZWuPCk33O6X2j-q5NNXdiG8J-dX5iXE=w120-h120-s-l90-rj,Marisa Robles,The Christmas Spirit,2:34
"Variations Sur Un Theme Dans Le Style Ancien, Op.30",https://lh3.googleusercontent.com/LuIHb9YDX46EQJw38-8FiIEa3wjsBS52BUMNpwz0JNCKDiD6gvIlVVxBTZHEd0X_2BTnYL5Lit9KEwRReQ=w120-h120-l90-rj,Judy Loman,20th Century Masterworks For Harp,9:34
Autumn Leaves,https://lh3.googleusercontent.com/9hMjBa9uf9b_9ZxSLyF7FL2cNwR0fk-oKJy7UD7iTHEI5iAOyOmiw9Xa8AlpRtiAfkdZtpgCguf6SsE=w120-h120-l90-rj,Harpo Marx,Harpo In Hi-Fi,5:30
"La Source, Op. 23 (arr. for harp)",https://lh3.googleusercontent.com/4UPgwPeC3vdE2cizPGMwqCNSyMeLB450iAmyM4iMB6j1BETdtDhtOGxNgDrYZEkHx5stm1Be_eiU38Nk=w120-h120-l90-rj,Susann McDonald,"Harp Recital: Mcdonald, Susann - Salzedo, C. / Albeniz, M. / Albeniz, I. / Watkins, D. / Ortiz, A. / Francisque, A. (The World of the Harp)",3:30
"Sonata for Harp(피처링: Antonelli, Claudia)",https://lh3.googleusercontent.com/n7Eq0COseFXfH4VcX0ZIKMz9oJzCoHYDnyv_41uhJ6gwnTpudNg8mcehWNdATpZpxO_GQfEf9dSU4CPKxg=w120-h120-l90-rj,"Antonelli, Claudia",Italian Harp Music,2:28
Harp,https://lh3.googleusercontent.com/iXc7Mx02CCPIwPijMa9nIRa7QDp9miuGHbewrTKgiVKEYoOJbL63rSM2CIil-4LGGK1k1R_S0-ujMSkS_A=w120-h120-l90-rj,Frank Piano,"Yoga Songs – The Best Artists for Your Perfect Yoga Playlist, Calm and Relaxing Sounds to Heal Your Soul and Calm the Mind",5:14
Harp (Celtic Music),https://lh3.googleusercontent.com/H_Cp_azXDWl0c1-D4Raso41dx8ftQJ5RZtv-EaN_ksckF9gQT_-6hn7L8TqWqU5QkfBVlaozLUzmF2w7Rw=w120-h120-l90-rj,"Study Music Group, Concentration Music Ensemble 및 Study Music Masters","Focus Music & Creativity – Instrumental Songs for Studying, New Age Music to Improve Concentration, Fast Reading & Learning",5:36
Harp (Celtic Music),https://lh3.googleusercontent.com/euB2N8XDgOVbisd21LYpq5J8eVc-otKeE_uO_QR4NZrcjrMfqNUES9kMu6t0PBQtJ3TWjSxTMyaBz2E=w120-h120-l90-rj,"Sounds of Nature White Noise for Mindfulness Meditation and Relaxation, Zen Meditation and Natural White Noise and New Age Deep Massage 및 Relaxation and Meditation SPA Music","Meditation Techniques – Relaxing Healing Chill Music to Search Chakra Balancing, Easy Listening New Age Natural and Instrumental Sounds",3:36
Harp (Meditation Music),https://lh3.googleusercontent.com/N8ZTSL_qMbkN0lD5-eUG0KdPgfFJiahvqCeWBVO5UMNALCC4vaybgmxl1vmBp3zPQWHkC0jN6n0M337qTw=w120-h120-l90-rj,Oasis de Détente et Relaxation,"Méditation – Musique Détente pour Mantra Méditation et Yoga Kundalini, Chansaons Relaxante pour Relaxation Profond et Sommeil Paisible",3:34
Sonata No.1 In F Major,https://lh3.googleusercontent.com/Z7UtPd11p2ogX91AmRE3jyivqZHE3mtHhlEIOhXSS9SAI7A6WVrihK7h2w9EiE6ViYN6L4PriaM86dk=w120-h120-l90-rj,Susann Mcdonald,Harp Sonatas By Rosetti & Dussek,6:29
