title,thumbnail,artist,album,length
WANNABE,https://i.ytimg.com/vi/fE2h3lGlOsk/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3kgVKieUQDn-4ecbnVqgatSr95PJA,ITZY,,3:39
[M/V] NU'EST - I'm in Trouble,https://i.ytimg.com/vi/4Lm9u-iXrDc/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3nyTOFJQ5odcBndEkakDw0s44X0ZA,뉴이스트(NU'EST),,3:20
NOT BY THE MOON,https://i.ytimg.com/vi/ladClnnJhqg/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lrWyCZlTlBqSYin3B0hoFyGoK2WA,GOT7(갓세븐),,3:57
Ridin',https://i.ytimg.com/vi/vofjeJvRT9c/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3nTu7YenE62P4cVkk0xyXbd0Xrzyg,NCT DREAM,,3:32
BAZOOKA!,https://i.ytimg.com/vi/wMj3sLP_azg/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3npyIuWiOpJNObNlwh-vCo3Hglw5A,공원소녀,,3:43
Knock (Knock(널 찾아가)),https://i.ytimg.com/vi/Zz7YZtpz2Ek/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3nsuf1rBTVyz6nUZzBDjMV04pprBg,아스트로(ASTRO),,3:28
"BVNDIT(밴디트) - ""JUNGLE"" Music Video",https://i.ytimg.com/vi/NQJgoA96fUY/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mpQmy96Gy0xxr289fMhUSoywF1UQ,BVNDIT,,3:07
영웅 (英雄; Kick It),https://i.ytimg.com/vi/2OvyA2__Eas/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3n8rUV8L6DfEtliJa6uRI007X4ryg,NCT 127,,3:59
에이핑크 덤더럼(Dumhdurum),https://i.ytimg.com/vi/WqzTRK5GPWQ/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3m72D1ve2U8WOeSbd_1gqdP2DLaOA,에이핑크,,3:41
Stay Tonight,https://i.ytimg.com/vi/YPFIh0dfYfw/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3kO7R2ZXilNCK5GUB0sqcKYrynL6g,청하,,3:50
FIESTA,https://i.ytimg.com/vi/eDEFolvLn0A/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3kMpnJUl0r1pN_TpXr_gsHvX2LVfw,아이즈원,,3:38
NINETEEN,https://i.ytimg.com/vi/rQpWdm5zHOU/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3ktXkda9wfGyt-NZq1uApyoWQBNcw,나띠 (NATTY),,3:33
뱉어 (Spit it out),https://i.ytimg.com/vi/V8FXWf0s7K0/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3kFrQPFRIovFkKV3GrSqJOXS3Jf3A,솔라,,3:55
Break all the Rules,https://i.ytimg.com/vi/NFlceOv8LMU/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lWFhp6KoV01KqcTJnNYqoVQ434oQ,CRAVITY,,3:39
에잇(피처링: SUGA of BTS),https://lh3.googleusercontent.com/raCvjGEtKIiRpduJYDcfclLVqh4LfiESAZU5XxODLlZ2XhCvJ7GCfhrWJ1XD4NiV8oirCVujMsrs-b6C=w120-h120-l90-rj,아이유(IU),에잇,2:48
Howling,https://i.ytimg.com/vi/fPlcZsCOugA/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3k2KVpj2pwFyKZcJ2Ew0C9iUU2X7w,빅톤,,3:31
ASSA,https://i.ytimg.com/vi/F0MSirB5aG0/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3kLP_DeSBSMXhjYsQnziIJ4j9qaWg,시그니처(cignature),,3:24
V.A.V.I. GIRL,https://i.ytimg.com/vi/10fv5Do3McY/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lrdL345W0G-1y9vubPgAS-MhydXw,파나틱스,,3:32
