title,thumbnail,artist,album,length
뉴 룰스,https://i.ytimg.com/vi/k2qgadSvNyU/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3nG8d-d18cR8yrNq1YY9MUchwS6wA,두아 리파,,3:45
This Is What You Came For(피처링: Rihanna(리아나)),https://i.ytimg.com/vi/kOkQ4T5WO9E/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mcS_BFitXcXvr0O_SBsnK3Cw1pyw,캘빈 해리스,,4:00
7 rings,https://i.ytimg.com/vi/QYh6mYIJG2Y/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3kbeXDy9-Dw-Uf5JHChrpSY03VrFw,Ariana Grande(아리아나 그란데),,3:05
Work from Home(피처링: Ty Dolla $ign),https://i.ytimg.com/vi/5GL9JoH4Sws/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lB5SdSvb7amHirlomb7odgCbGhtQ,Fifth Harmony(피프스 하모니),,3:40
Roar,https://i.ytimg.com/vi/CevxZvSJLk8/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lTx_rmLkyPVFbSAuf_pl6iPX0nzw,Katy Perry(케이티 페리),,4:30
Look What You Made Me Do,https://i.ytimg.com/vi/3tmd-ClpJxA/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3nNkqC6yuXrIsm7St2zBSUzvuji-Q,Taylor Swift,,4:16
"Havana(피처링: 영 서그, 영 서그)",https://i.ytimg.com/vi/BQ0mxQXmLsk/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3nLV8An3e4AQ9tq9fB9Kh9K1DtoIw,Camila Cabello(카밀라 카베요),,6:43
Bodak Yellow,https://i.ytimg.com/vi/PEGccV-NOm8/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mZHvjDmuthRuOefC3bq3xiAuOiBQ,"Cardi B(카디 비), Cardi B(카디 비)",,3:54
"thank u, next",https://i.ytimg.com/vi/gl1aHhXnN1k/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3kFvlf1iRRhSADn7x1e5b7x3FQm9w,Ariana Grande(아리아나 그란데),,5:31
Worth It(피처링: Kid Ink),https://i.ytimg.com/vi/YBHQbu5rbdQ/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mET6USOuBPGlPiwkj49mH4l-d5Eg,Fifth Harmony(피프스 하모니),,3:45
Dark Horse(피처링: Juicy J),https://i.ytimg.com/vi/0KSOMA3QBU0/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3kPsnqpt-bX1lAd11BpZaIy1VrGmQ,Katy Perry(케이티 페리),,3:45
Bad Blood(피처링: 켄드릭 라마),https://i.ytimg.com/vi/QcIy9NiNbmo/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3m_j0kapGOIroZqTiKZkSw93-hang,Taylor Swift,,4:05
IDGAF,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",두아 리파,,3:51
Work - Extended MV Ver.(피처링: Drake(드레이크)),"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Rihanna(리아나),,7:35
Bang Bang,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Jessie J(제시 제이), Ariana Grande(아리아나 그란데) 및 Nicki Minaj(니키 미나즈)",,4:23
Ain't Your Mama,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",제니퍼 로페즈,,5:09
I'm a Mess,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Bebe Rexha(비비 렉사),,3:23
Him & I,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",GEazyMusicVEVO,,4:47
Sorry Not Sorry,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Richie 및 Demi Lovato(데미 로바토),,3:51
Fancy(피처링: Charli XCX),"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Iggy Azalea(이기 아잘리아),,3:25
Focus,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Ariana Grande(아리아나 그란데),,3:45
Anaconda,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Nicki Minaj(니키 미나즈),,4:50
El Anillo,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",제니퍼 로페즈,,4:18
Don't Call Me Up,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Mabel,,3:15
Back To You (From 13 Reasons Why – Season 2 Soundtrack),"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Selena Gomez(셀레나 고메즈),,4:28
Kream(피처링: Tyga),"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Iggy Azalea(이기 아잘리아),,2:48
boyfriend,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Ariana Grande(아리아나 그란데) 및 Social House,,3:42
Woman Like Me(피처링: Nicki Minaj(니키 미나즈)),"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Little Mix(리틀 믹스),,3:49
Bad At Love,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Halsey(할시),,3:04
APESHIT,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","제이 지, 비욘세 및 더 카터스",,6:06
...Ready For It? - Karaoke Version,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Taylor Swift,,3:31
Black Widow(피처링: Rita Ora),"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Iggy Azalea(이기 아잘리아),,5:31
Come & Get It,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Selena Gomez(셀레나 고메즈),,4:50
Super Bass,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Nicki Minaj(니키 미나즈),,3:39
"Close to Me(피처링: 스웨 리, Diplo)","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Ellie Goulding(엘리 굴딩),,3:03
7/11,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",비욘세,,3:37
M.I.L.F. $,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Fergie,,3:41
Cool for the Summer,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Demi Lovato(데미 로바토),,3:48
Money Official Music Video,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Cardi B(카디 비),,3:26
Blow Your Mind (Mwah),"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",두아 리파,,2:58
No Broken Hearts(피처링: Nicki Minaj(니키 미나즈)),"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Bebe Rexha(비비 렉사),,4:09
Booty(피처링: Iggy Azalea(이기 아잘리아)),"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",제니퍼 로페즈,,4:17
Formation,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",비욘세,,4:48
One Last Time,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Ariana Grande(아리아나 그란데),,4:10
Be Careful,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Cardi B(카디 비),,4:10
Lemon,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",N.E.R.D 및 Rihanna(리아나),,3:09
Chun-Li,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Nicki Minaj(니키 미나즈),,5:10
"Swan Song (From the Motion Picture ""Alita: Battle Angel"")","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",두아 리파,,3:23
Run the World (Girls),"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",비욘세,,4:51
Bounce Back,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Little Mix(리틀 믹스),,3:12
"Dinero(피처링: DJ Khaled(디제이 칼리드), Cardi B(카디 비))","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",제니퍼 로페즈,,3:37
Team,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Iggy Azalea(이기 아잘리아),,3:32
