title,thumbnail,artist,album,length
BAZOOKA!,https://i.ytimg.com/vi/wMj3sLP_azg/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3npyIuWiOpJNObNlwh-vCo3Hglw5A,공원소녀,,3:43
"BVNDIT(밴디트) - ""JUNGLE"" Music Video",https://i.ytimg.com/vi/NQJgoA96fUY/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mpQmy96Gy0xxr289fMhUSoywF1UQ,BVNDIT,,3:07
NINETEEN,https://i.ytimg.com/vi/rQpWdm5zHOU/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3ktXkda9wfGyt-NZq1uApyoWQBNcw,나띠 (NATTY),,3:33
Spring (떠 (Spring)),https://i.ytimg.com/vi/GpYOfM_PwZg/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mI8bkgNi6i13lBSDCxh_UBcYI9NA,MCND,,3:26
TOO (티오오) 'Magnolia (매그놀리아)' MV‬,https://i.ytimg.com/vi/WRSIRbW0sc0/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3kZ0F3uA914YG93-M_eVEr_0ElFfA,TOO(티오오),,3:54
BOUNCY,https://i.ytimg.com/vi/3_tcFXHzTBE/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mrlbUWUoruqy4CharLUsAX9rwcXg,로켓 펀치,,3:44
V.A.V.I. GIRL,https://i.ytimg.com/vi/10fv5Do3McY/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lrdL345W0G-1y9vubPgAS-MhydXw,파나틱스,,3:32
Bomb (Instrumental),https://i.ytimg.com/vi/2OjCMR8DGLg/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mDL7KhC4S2gAbuQ9hHVDOz0XIUXQ,AleXa,,4:20
DAZZLE DAZZLE,https://i.ytimg.com/vi/RTeOt6n90vM/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lKXbgG6ypurNt6wG4x3F5OX5HNmA,위키미키(Weki Meki),,3:15
무릎을 탁 치고,https://i.ytimg.com/vi/0It6vWbGOX0/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lPy4AhH1rMGDOdx0KdGC98EY-naw,체리블렛,,3:37
