title,thumbnail,artist,album,length
Slave to Love,https://i.ytimg.com/vi/UH1CMCtV4to/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3kuSD32KQLiq5n5h-VVTtC6KvTBBg,브라이언 페리,,4:21
More Than This,https://i.ytimg.com/vi/kOnde5c7OG8/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3kx-LLrISI5D2Qw2y-ZtILMjIYLBg,록시 뮤직,,4:16
Sunset,https://i.ytimg.com/vi/0DQKrICE97o/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3ksma7n4TxvSgxtZES9R0JyYfl3ow,디 엑스엑스,,6:19
Mirrorball,https://i.ytimg.com/vi/L_Hfs3Kah-E/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3m72qVOOnGRXE9HbVVYCVdvxmmMfQ,Elbow,,7:46
Wild Is the Wind,https://i.ytimg.com/vi/YsqlXkkEKxI/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lLmUzeV3aOI-FmgCgChyRQNJGk1A,David Bowie,,3:34
Let's Get Lost,https://lh3.googleusercontent.com/1R9hZd2IDc0MXnxI5oRkFf_Z92OQKeLCkBIaKeM_hLi4Rf66H0gJup_gtd7-75rr6Iw4bnamvlWSbGwK=w120-h120-l90-rj,Beck And Bat For Lashes,Let's Get Lost,4:11
Neon Lights (2009 Remaster),https://lh3.googleusercontent.com/NKbeUW3WgBe-VG9RFubOjH6l2SrCL2U2FtmX9PQJ3WiBLAZSHwAOabM5YdftcWiBAlTkAS1AgRi6vLJBpg=w120-h120-l90-rj,크라프트베르크,The Man Machine,8:52
Avalon,https://i.ytimg.com/vi/bpA_5a0miWk/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3nEu43GMDQWafhKYJa8iuYyQ1mEyw,록시 뮤직,,4:13
Angels,https://lh3.googleusercontent.com/8loYAGOEvKWFPHzrIjLz3xG7Uc7QdfG1a4e08pO6RBXlJiphIuX9vpdoez_nbf6dZVaIsWpKhfJt1Zuo=w120-h120-l90-rj,The xx,Coexist,2:51
Windswept,https://i.ytimg.com/vi/3jTBMYIDGHE/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mUh7cvJLMoQdvy8CKSRxb2KzOrdA,브라이언 페리,,4:12
Word on a Wing,https://lh3.googleusercontent.com/Qlj3ljBKPC6HceLxgqXYVIXv03UyT3DA-rmvXjzsdCsKCTlaH-W3cBV-t9PrMMaosC3uHGjUN8DMUTDz=w120-h120-l90-rj,David Bowie,Station To Station (2016 Remastered Version),6:05
Symphonia IX (My Wait Is U),https://lh3.googleusercontent.com/ph93RMtzqisATCOJWHtG0LviaHhgt0R3_C6MMFhaeTXSLLGEQpTpXrYD7uM7cYODP2EGFSVwBChYSwfNLQ=w120-h120-l90-rj,그라임스,Visions,4:52
The Big Ship (2004 Digital Remaster),https://lh3.googleusercontent.com/nyf-jkrMuNgl_XpRTGq8OGF9cMp2r552K8BklPyBzKutbqtdxmUMQ4E6qDlQ-Nj5mCzWgFiKTu_nC_o=w120-h120-l90-rj,Brian Eno,Another Green World,3:01
To Turn You On (Remastered),https://lh3.googleusercontent.com/3oA1sqxnhTHIwxRln9IViMReLPqUZW3Nh9eXMH1x2et2XThasCZ-MYBczuzkHhlMd1abABVX6PLa_hlwhA=w120-h120-l90-rj,Roxy Music,Avalon,4:16
Chained,https://i.ytimg.com/vi/-qiJ06IeFiI/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mocCmLQUK6NFv1ooyJnDZVUnWNLQ,디 엑스엑스,,3:14
This Woman's Work,https://lh3.googleusercontent.com/dcUNpf87netOixmB3gJwbez-DrokUfqsdbUL3-zqD6KyI6--gUzYpZpK4bPp3Rl3yV0k4cry3MGoCGVc=w120-h120-l90-rj,Kate Bush,The Sensual World,3:39
The Colour Of Spring,https://lh3.googleusercontent.com/Uhe6YkCMLZ4pIErLSZYVFXHfB3P-UHa1aMtoP21g0sY5PHf4UWCOs6c7ikBgUu5iIuF2OTAusxcKY7Ah=w120-h120-s-l90-rj,마크 홀리스,Mark Hollis,3:52
Skin,https://lh3.googleusercontent.com/ph93RMtzqisATCOJWHtG0LviaHhgt0R3_C6MMFhaeTXSLLGEQpTpXrYD7uM7cYODP2EGFSVwBChYSwfNLQ=w120-h120-l90-rj,그라임스,Visions,6:09
Nightporter,https://i.ytimg.com/vi/9ZfM8ZYTt0o/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3nwYruxdmlHIwvt-IxClCU3nbv6pA,재팬,,3:33
