title,thumbnail,artist,album,length
Let Her Go,https://i.ytimg.com/vi/RBumgq5yVrA/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3nUQb83j7wsH9zUc_WNf-ZFxqkkMg,Passenger(패신저),,4:15
Fix You,https://i.ytimg.com/vi/k4V3Mo61fJM/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mLjYnrG2VfxZmK5MrL4_cG9awAuA,Coldplay(콜드플레이),,4:56
You Found Me,https://i.ytimg.com/vi/jFg_8u87zT0/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3l_7m8da7R9vq9TfwdtijXyco_wKw,The Fray,,4:01
Stop and Stare (live),https://i.ytimg.com/vi/HtNS1afUOnE/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3nkvdF3ri-NDPtXTIDMnkoRMlp-BQ,OneRepublic(원리퍼블릭),,4:55
Thirteen Thirtyfive,https://i.ytimg.com/vi/BDsuR22GQPQ/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3naQTd8qb58zV2YG5jOAZ3e-EtdBQ,Dillon,,3:40
To Build a Home,https://i.ytimg.com/vi/oUFJJNQGwhk/hqdefault.jpg?sqp=-oaymwEWCMACELQBIAQqCghQEJADGFogjgJIWg&rs=AMzJL3nyCAwG1XBMODivTSJ-yVgda79iFA,더 시네마틱 오케스트라,,6:10
Hide and Seek,https://i.ytimg.com/vi/UYIAfiVGluk/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3k7tP8mgoVFr4z1Qkph1L6gkX7mBQ,힙 이모겐,,4:26
Clocks - Radio Edit,https://i.ytimg.com/vi/d020hcWA_Wg/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3kiGv_37z5pajqh4grS_Mf4u2YDrg,Coldplay(콜드플레이),,4:19
Somebody's Love,https://i.ytimg.com/vi/jPqVoaJZWFc/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lA_lrlDfNMlkUi3YWhgPP2aofZ5g,Passenger(패신저),,3:52
Asleep,https://i.ytimg.com/vi/5mF4pKSi2SU/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3kd1xrS9Ktxdu_i66qsKR_EZd-7UA,더 스미스,,4:04
Last Hope,https://i.ytimg.com/vi/yBatuRGZAmA/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3nz8hrZMSg29JUjWyaIyoRp1QCZ4Q,파라모어,,5:10
Youth,https://lh3.googleusercontent.com/-rUMKWo40RaQroaF267OGou2DYGS9QlHpLk-6nmYy57cwyF4IWrRG8hZTGScXrZlQEb1tzyRY8E78fxC-Q=w120-h120-l90-rj,도터,The Wild Youth,4:11
Cigarette Duet,https://lh3.googleusercontent.com/8cQ8818puUf3sEowODkPcQaNdeKd4XupKnuUInU0UETkP4LPD-wFb5S_21Q8W6qNxK23LMBQyJ1QMSym=w120-h120-l90-rj,Princess Chelsea,Lil' Golden Book,4:21
Take Me Somewhere Nice,https://lh3.googleusercontent.com/I_vbYQVJWsB70EPiHT0K9RQfcvKaVkBg0U3RkPhqA3AjxiXxYikCOUnEOhu_jotYIGOnnE5tPKsM5WT9Rw=w120-h120-l90-rj,모과이,Rock Action,6:57
Spies,https://lh3.googleusercontent.com/I5_krVuun7yUejNFkiDfJanYL4qt14YFFERLdM5WJhTwyk4h0WE_wKMPAr1_Jjg0v8bNshKNnxStENNO=w120-h120-l90-rj,Coldplay(콜드플레이),Parachutes,5:18
Atlantic,https://i.ytimg.com/vi/lUN8fn4ir1Q/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mTznOavUeW63E_UowYa2ACfXy05w,Keane,,6:09
I Will Follow You into the Dark,https://lh3.googleusercontent.com/tV-D_tcHFankzpWukPLgQpEUpcN0aU8hPYrejzG9J3YL40xNbCeAC4NXiecmtRIoO9lz95xHNYBC51A=w120-h120-s-l90-rj,Death Cab for Cutie,Plans,3:09
Think Twice,https://i.ytimg.com/vi/FyvWAvyaeto/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3kIf52_nzLK7Y8ALTu-0n3g8bidxw,그루브 아마다,,6:01
Tiger Mountain Peasant Song,https://lh3.googleusercontent.com/mE1sAq003Srcwbp6aNlnCTZ1__hmT4OkLijVLsM4YUlXFZ1glgdMNSvbMoiL1e88pBWv2xAjt78lSbSz=w120-h120-l90-rj,Fleet Foxes,Fleet Foxes,3:28
Your Hand In Mine,https://lh3.googleusercontent.com/TiphIJKRC3aT6yYRzPzJO7VJdzttWVkJVv6_hiAUzsAF1nDTGTgOV88SpTUWn_m3aSCybBXMju0HDQmU=w120-h120-l90-rj,Explosions in the Sky,The Earth Is Not a Cold Dead Place,8:16
