title,thumbnail,artist,album,length
BIGBANG - LOSER M/V,https://i.ytimg.com/vi/1CTced9CMMk/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mCX0UtOI4_bB96ITbOi_eFOu-ubg,BIGBANG,,3:47
"And July(피처링: DEAN(딘), DJ 프리즈)",https://i.ytimg.com/vi/rCeM57e2BfU/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3nWci9ZKUzcuK2sRLHCq03LhujXuw,헤이즈(Heize),,3:49
Me Like Yuh (k)(피처링: Hoody (후디)),https://i.ytimg.com/vi/1hYP4rmRVKE/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3kWy_FOQLu0YgP1bgiFMKe4vVbXJA,박재범(Jay Park),,3:44
센치해(Sentimental),https://i.ytimg.com/vi/OV9NJGTLm-4/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lPqH7M9bFqnrinGC8iiuQ2rq66VA,WINNER,,3:44
Taste,https://lh3.googleusercontent.com/ATQn7_7XDmCPybgVTLdobFcb7rBbxwcS3VPWVXgHC6U0rIGzECvsexgDs6Efypvk9-fxUttW7ldekXFldA=w120-h120-l90-rj,볼빨간사춘기,Two Five,3:05
칠해줘,https://i.ytimg.com/vi/20sOM7AlU3Y/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3l5toFypaZPU0cJtHk1sf433-fz-Q,마마무(MAMAMOO),,3:41
Whatever You Do (feat. Gray),https://i.ytimg.com/vi/efvicp2UysY/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lRJh5e1b9PE6gDewiR9lk7qWLZ0Q,크러쉬(Crush),,3:39
Jenga (Feat. Gaeko),https://i.ytimg.com/vi/uw_HR9jIJww/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3nx3JCnmZym-6Fx0QRG0hi2IDRLBw,헤이즈(Heize),,3:35
All I Wanna Do,https://i.ytimg.com/vi/lT7Q93fy1us/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lWRU6A1G8gnyjMTk-bMXpEyep12g,박재범(Jay Park),,3:54
종이비행기 (Hello)(피처링: pH-1),https://i.ytimg.com/vi/VQ03WpqlpCI/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3n0kz2_SutrTJvxU3XtbGz2-RJfkg,윤하(Younha),,3:22
RAINING,https://i.ytimg.com/vi/H_yqbl3HKwU/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lpvEsOuNz4GWjo_A2tS9gDaPUCHw,WINNER,,3:54
불꽃,https://lh3.googleusercontent.com/xD7wzWIDlK-BCORBgyuea9k_TApD-7Yn2mdZZ4StHcZXXp4GoenQorXBspezPjklT6DERmrNh7CVVHlKfw=w120-h120-l90-rj,한요한,불꽃,4:02
BIGBANG - FLOWER ROAD (DOCUMENTARY OF BIGBANG JAPAN DOME TOUR 2017 -LAST DANCE-),https://i.ytimg.com/vi/eg4fUpCH640/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3kHuAS-oczjN8PNKZadp-Pfo0wDEQ,BIGBANG,,2:37
Shut Up & Groove(피처링: DEAN(딘)),https://i.ytimg.com/vi/sk6WiGOmlso/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lTbKErgShgDPvSgnO22X9j6dI0Uw,헤이즈(Heize),,3:21
Sleepless Rainy Night,https://lh3.googleusercontent.com/zPRsVAuUys8egIZ6K0Pwxi6L9_ZCoxCJBSuDCfAKQhCZjyGpkVRojFdd1MS6H1y2TjlojeSijbodp403=w120-h120-l90-rj,김건모,잠못 드는 밤 비는 내리고,4:28
너야(피처링: 빈지노(Beenzino)),https://i.ytimg.com/vi/oGJd1ZMaUpU/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3n0E-Mz0zZBIOob-Qfa5KlwBfOesw,슬옹,,4:26
NO WAY,https://lh3.googleusercontent.com/2yE_7LbexIWq0aD9aO2kgKSSSX7eU8JugOO7ldWEXDIe8_wmW3jMM3XUCMfSuULARmFd6cCtOlh4jcNTpA=w120-h120-l90-rj,이하이,24℃,4:18
Oh Boy,https://lh3.googleusercontent.com/m0J572dI6UeLa4L0qRXW9IQSLFNyWiA3iYMRj9P66GUIac9kwAToS2AAeGDOM0NIE-3sSXCSj9TNtjPPpw=w120-h120-l90-rj,Red Velvet,The Red - The 1st Album,3:02
2080,https://i.ytimg.com/vi/31S6_XYUT0Y/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mpyIB2IhxW36w_H1H9jqT0fVy9Ng,msftz,,3:41
문득 그런 생각이 들어(피처링: nafla),https://lh3.googleusercontent.com/VfNXyDXh3l4DblUmyaTiKVvUotmzdDbalgf_CpwhV5hXwohJ2DHG_IQchzM0E-lzWqL-aZXBP5Lrr5NL=w120-h120-l90-rj,헤이즈(Heize),She's Fine,3:06
Nothing At All,https://lh3.googleusercontent.com/MLL0qZ4GWScFKU7azW_Okt8cfZgRiEPRTghzpBNLGbM7dLteAXBuJfoiHdA7rw_xl7dCrRQ_48pz2mwA2Q=w120-h120-l90-rj,에일리,butterFLY,3:13
What U do,https://lh3.googleusercontent.com/7_hQO_FTMiiuFLm-U1qMrsEcGUxJW1sa3r7NouD0TqhU5NERalW5Sav_sZGgDNTxu3x-ofBywEYmOYE=w120-h120-l90-rj,EXO,THE WAR - The 4th Album,3:41
Li-La (리라),https://lh3.googleusercontent.com/IYOTqUgWpr4fmf7981FzslHLjfcSYbRWfG2L-TYyEKORKWSU83EWwSGOSQMvkTf45TMJuRL9Fxo8FSPj=w120-h120-s-l90-rj,박효신,I am A Dreamer,3:52
Talk To Me,https://lh3.googleusercontent.com/vk9IREQHLE5t-TGtutnL4tkAtVT3zPhESLiNpHYCVdngAnEF6MeimK_9pgJ4X-YRNWrFH2Su-cK6ek3t5A=w120-h120-l90-rj,Red Velvet,Rookie - The 4th Mini Album,3:32
독감 (Who Waits For Love),https://lh3.googleusercontent.com/0Vd3zC8ZUd4QzxQg9N8F5w-wdwn89T_fR6wdexdDYg9JDdEpfSDw3ZVkE2qtzfl1IwbQDb_qGlpfGxoC=w120-h120-l90-rj,샤이니,'The Story of Light' EP.2 - The 6th Album,3:51
Blue,https://lh3.googleusercontent.com/St5fueudjmFfZbCxhnM_3PKLQ-yhuIYhD1R8c0oKx8PY69GNTnMgvJSN_peJ4QGj0eGykeiN-QiXoTmx=w120-h120-l90-rj,백예린 (Yerin Baek),FRANK,3:45
마음을 잃다,https://i.ytimg.com/vi/zB8oLFAvpDo/hqdefault.jpg?sqp=-oaymwEWCMACELQBIAQqCghQEJADGFogjgJIWg&rs=AMzJL3m0vBu6DMwQgrh6p8qV1_4GvZGBtQ,넬(NELL),,4:45
맘에 걸려,https://i.ytimg.com/vi/DW1ndYwB-HQ/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3kVxOKZZitBQ9dehHCMs2J-9qvMCQ,스탠딩 에그(Standing Egg),,5:04
White,https://lh3.googleusercontent.com/yC3BLm6YcLe2sBAwDnxY2fPJgRAlrpa2D0-wh8GgIKezaZT4NwOlGij06G06BFW8H_evvXcl7YdCYBNl8w=w120-h120-l90-rj,정세운,PLUS MINUS ZERO,3:45
When it rains (feat.Ravi of VIXX),https://i.ytimg.com/vi/_jSm-vdbtQY/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3nLW8kpfE085zgdT3Zu1c4ozGMe9A,멜로디데이,,3:41
환상,https://lh3.googleusercontent.com/LcUDamgBlIhS0ImsisG3nTI5eIc9dauAcpUyOmV4h4lcLxrnQ47AFCdCHwc1Ck30lYLEB8FxUvhXZys0=w120-h120-l90-rj,msftz,ETERNITY,4:33
One Happy Day 기분 좋은 날 (Monthly Project 2019 June Yoon Jong Shin with URBAN ZAKAPA),https://lh3.googleusercontent.com/RKHZtYT2AdsSKjQQs40N-OdNs1YvJw81dvtBjTFBEyVzfs_ZVI0QrSPtYko_vKAKopovx3tnQV-egT4M=w120-h120-l90-rj,어반자카파 (URBAN ZAKAPA),One Happy Day 기분 좋은 날 (Monthly Project 2019 June Yoon Jong Shin with URBAN ZAKAPA),3:38
