title,thumbnail,artist,album,length
Dayvan Cowboy,https://i.ytimg.com/vi/A2zKARkpDW4/hqdefault.jpg?sqp=-oaymwEWCMACELQBIAQqCghQEJADGFogjgJIWg&rs=AMzJL3kSpa3HqQYt6bB4k628FopHLDihqQ,보즈 오브 캐나다,,4:37
A Walk,https://lh3.googleusercontent.com/W6X7PR20ATH8flbANusb87U8FFG_hwBQkcbWBR5B7d6u_51lFvadWM-pbjL0PdXfdho9ZUh0beUmC3zL=w120-h120-l90-rj,Tycho,Dive,5:16
Replica,https://i.ytimg.com/vi/hiwi7d0f91Y/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3kiYp57TMByenfzcT-9I14uVolWjA,원오트릭스 포인트 네버,,4:35
Tha,https://lh3.googleusercontent.com/6xbkQdLlw4MyqY3Xp3rDJ1UCMdfE2HRbB9jeRSpViRxQcczRS3YeMvxGIZtn3bDQs2cD3sea4ziPit9D=w120-h120-l90-rj,에이펙스 트윈,Selected Ambient Works 85-92,9:07
Eple,https://lh3.googleusercontent.com/lJLo93i_57J23zrT7GLJhaIKI4YBTii8Ira7IYl2RvixNMRxqH4Df55WneQ5JSPCYMyAVznmvuE5NHpd=w120-h120-s-l90-rj,로익솝,Melody A.M.,3:38
Wildflower Wood,https://lh3.googleusercontent.com/C2O1ypOn5DRlaVsJo4C0bAas3ZKKd_PsJvkKC4PRbMuleUlfxB-22vmk-pbsX2u3gmv88zZVh6ex9A=w120-h120-l90-rj,the seven fields of aphelion,Periphery,3:46
Adaptation,https://lh3.googleusercontent.com/N8b-WO3OwUsI-rQrxYRGDxJ0QB-1tyyD2PUZDCOS7b6Ael1klsikOO50eixskGM1SW5r5AfjGEEobBYh=w120-h120-l90-rj,로저 에노,Transparencies,3:45
Daydream,https://lh3.googleusercontent.com/W6X7PR20ATH8flbANusb87U8FFG_hwBQkcbWBR5B7d6u_51lFvadWM-pbjL0PdXfdho9ZUh0beUmC3zL=w120-h120-l90-rj,Tycho,Dive,5:34
Sketch 1,https://lh3.googleusercontent.com/4IN9KM0rHw-R5yv-zbsWTFnCqQEsIzh3Fnax__0ERTOOjwqQ-ZKDyCI-1zL6yyLHxCzQOe2HjldBIeFY=w120-h120-l90-rj,팀 헤커,Dropped Pianos,7:09
Sundown,https://lh3.googleusercontent.com/A-XiWeQOtwNzkER-B48xlABLSe07hQRYXGngzp04t-ozHINTlvgYKskzDjWKZfYhTDsuLktyGzPAAik1=w120-h120-l90-rj,보즈 오브 캐나다,Tomorrow's Harvest,2:16
Turbine,https://lh3.googleusercontent.com/9TTxx_bS3dKdZ4Oh9jH9TH2u9ujeyhfBtxK5JKhh-1JO7D38m0nSEnXhDXN2eg9eNOGmuRS69fisCnGe=w120-h120-l90-rj,Hiatus,Ghost Notes,3:25
Huron River Drive,https://i.ytimg.com/vi/9DGfFDTJyI4/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3myWZrtMNoo9GJP8QuTKqAo4vmqdA,Shigeto,,2:41
Already Replaced,https://lh3.googleusercontent.com/Bc5D21ZsfgxlvIpAl65928vqxbuiwgEKOrXQWExO9iHIc3mBq0visIkFr4CnPvJJyWAHQGFUz6miFI1KiQ=w120-h120-l90-rj,스티브 호스칠드,Tragedy & Geometry,4:03
Folds,https://lh3.googleusercontent.com/FUurg1g4kugzLla5QX2b--AiAKMSJYtZnE7nLedrF66N7KTCgN2oSbByyQ-mvGPZvrQKaiGI44gqJhyE=w120-h120-l90-rj,Thrupence,Voyages,3:14
Peace for Earth,https://lh3.googleusercontent.com/k4nBb8hZwKIItRn-u3Hs5nQE3vs0SsUa-6hoW3prwleF-az17dTt1gwVBww2P5MdApAGy7MElwYEFno=w120-h120-l90-rj,Four Tet,Pink,11:22
444,https://i.ytimg.com/vi/8URkBbDsF9o/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3moJUxJje3lyesQQ1dGOwkRueaqbQ,오테커,,8:56
Dog Shelter,https://lh3.googleusercontent.com/kDgbMRD--M2BETriYrTWZXh0N0hOI19TSpFW4h7vZ06gR5H7-wPz3zvPG3xT4NbxCSC7dJim9ggJbK9-LA=w120-h120-l90-rj,Burial,Untrue,6:01
Lifeforms,https://lh3.googleusercontent.com/AxFK01BD3GDkBCuv5EkgS3OXURg409qxgoq_rAZH6zVO8Mi_GLiEaq1Nzp9B0f0vuXaqjI0ryzRiT3VUEg=w120-h120-l90-rj,The Future Sound Of London,Lifeforms,5:18
Pulsewidth,https://i.ytimg.com/vi/wQyZ0Rn3xRI/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mbCWh7aCI7UmS47vUo_6h4HsiSQw,에이펙스 트윈,,3:56
Silver Lining,https://i.ytimg.com/vi/BWQ2BtaRLS8/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mVYi0p0KBi92mGfg6L-iO82Je_5w,Shigeto,,3:23
In the Fog I,https://lh3.googleusercontent.com/AEvvlvxxXLnpRClqCnPVMfwMMG9DiyovbhkOLDRKaljzSxeXEUiTJ91VhCxnUusqrTtMkH3kPECLLZ7Pvg=w120-h120-l90-rj,팀 헤커,"Ravedeath, 1972",4:52
