title,thumbnail,artist,album,length
투 굿 앳 굿바이스,https://i.ytimg.com/vi/J_ub7Etch2U/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3k2saFC7cBoue4h7CyBqrsoSzLw0A,Sam Smith(샘 스미스),,4:25
comethru (bonus track),https://i.ytimg.com/vi/jO2viLEW-1A/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mBadHRLdvk7vf4lRWifde_SNzrkA,Jeremy Zucker,,3:01
Hello My Love,https://i.ytimg.com/vi/753Gl2VlPF8/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3koE-b16ZfhLK-PEqZcCVUnMUjoyA,Westlife(웨스트라이프),,3:45
Perfect to Me,https://i.ytimg.com/vi/2FtFwAaCjrM/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lfXcwr1yv0O134TRy9-NEhD7-qBQ,Anne-Marie,,5:38
Leaving on a Jet Plane,https://i.ytimg.com/vi/SneCkM0bJq0/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3l9aURQB-20qKRr-wQ-zQqzTmIG2g,John Denver(존 덴버),,3:48
Fresh Roses,https://i.ytimg.com/vi/qPC8AeU0_-8/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lHDGGm_cmMKSwocnHnWhIvUYlIMQ,Juke Ross,,3:23
Easily,https://i.ytimg.com/vi/sRJ4RywOPvA/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3kcRFsMcNN5SLiLigmFJPXnhwcXuw,브루노 메이저,,3:41
Blackbird Song,https://i.ytimg.com/vi/Wbgb3lgMluA/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3kuYyUuzVEnrnje9byzb0mSpYU5Vg,리 디와이즈,,4:15
Dancing With A Stranger,https://i.ytimg.com/vi/so-ZClPHMIQ/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3nEVXuyCyQSlFqeWT1143eMfIEwDQ,Sam Smith(샘 스미스) 및 노르마니 코르데이,,3:10
Leave a Light On (Acoustic),https://lh3.googleusercontent.com/NbjdlAG3JuzYKWS-Cqi3OyihRyLD4riSrQLm7dr7YmN3cwAzwVzV98MLfT2ifohwxxovnXw63_eG_9DE=w120-h120-l90-rj,톰 워커,Leave a Light On (Acoustic),3:37
She's Always a Woman,https://i.ytimg.com/vi/Cx3QmqV2pHg/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3nAsFlxN2lw69dgh0A4eT6l9YVjxg,Billy Joel(빌리 조엘),,3:24
Fire And Rain,https://lh3.googleusercontent.com/aHnPMJbaUGy1rVbg90yBnjJw9Q6eVzwQlqGUfcA6Z9RIqXCkt7skpkdNjbMgUcsI6fGWBIztIci8uOCN=w120-h120-l90-rj,James Taylor,Sweet Baby James,3:22
Came Here for Love (Acoustic),https://i.ytimg.com/vi/_qFov9ELbq8/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3nGGnSsds9c3IS3Sgl-wTgeMx2kag,Ella Eyre 및 시갈라,,3:40
Suzanne,https://i.ytimg.com/vi/svitEEpI07E/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3nBReP5ioz6DKiGR20Gs65SSMMI1Q,Leonard Cohen,,3:52
The Sound of Silence,https://i.ytimg.com/vi/l0q7MLPo-u8/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lEgThWxv5gvcBKlWji3Rtf-ozTrA,Simon & Garfunkel(사이먼 앤 가펑클),,3:08
Stand By Your Man,https://i.ytimg.com/vi/AM-b8P1yj9w/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3npvV4ZJudE9eqm7Fet2kSrTBHhkA,Tammy Wynette,,2:41
Vienna,https://i.ytimg.com/vi/wccRif2DaGs/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lTxPySjM2xVi017CB0dS0TNoNi7g,Billy Joel(빌리 조엘),,3:37
It's Too Late,https://i.ytimg.com/vi/cRPls7hjRfs/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3nPj_l3B0IJZ8QUal2xDLiCNmaqzA,Carole King,,3:50
Hey Lil' Mama,https://i.ytimg.com/vi/xT52PfuUU2M/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lEG0YJqQkN19XkpXS1lib7BqOJSA,Juke Ross,,3:10
Blind,https://i.ytimg.com/vi/HsrIgyeEHyU/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lqxeF7bwr7jeT_B3nsaZxN9zmANQ,프리티머치,,4:01
Ghosts On The Stereo,https://i.ytimg.com/vi/cFtBvmIyrpo/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lfGm-N5dWGrI9xE9Lbe_VE96dtzg,Carrie Underwood,,4:15
Go Tell Her Now,https://i.ytimg.com/vi/5sKpHsUHtVg/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3nRqFxthvFCgmIHFL4tK_cWYOAs9A,Tom Odell,,4:17
Ocean,https://lh3.googleusercontent.com/TVj2HPoA9FCDfKGgjDd8ueuoWmorrhJYHx-kRuUGQm1rijdSRjh4cHSHHn6a_aFbBt8uDun60JySjw=w120-h120-l90-rj,Native,Ocean,5:39
Middle Names,https://i.ytimg.com/vi/czOOpMBaM_4/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mUgg6-e9Ltl_Hdw2WMop_TGiDfLw,Devendra Banhart,,3:29
If Not Now...,https://lh3.googleusercontent.com/ppyJTfKgBDBxt4W_7PyGNpIjy4n4WWbXy3KeeIYrdyJ9b9BYgjJJmv4o4rj-mpBSpTBuMsioOju_1LC5=w120-h120-l90-rj,Tracy Chapman,Tracy Chapman,3:01
The Other (Stripped),https://i.ytimg.com/vi/HfDoQtOIUKw/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3kd9AMZ6xnxNpWue5DyaepcsMhHog,Lauv(라우브),,3:03
False Alarm (Acoustic),https://i.ytimg.com/vi/kZhvZzUBG14/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lj5VybGlxchzpibGfsoN5uf-wWuw,Becky Hill 및 마토마,,2:57
Rain,https://i.ytimg.com/vi/QQyXHfOy1UU/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3nTpcVLpeZbC6BCq_Uk4s714QJmJQ,SWV,,4:09
Secret Heart,https://i.ytimg.com/vi/S4X_l8PIobc/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3nT0hbvHzS3E-AZnB1n7tLy9ogZaQ,론 섹스스미스,,3:20
Bird On The Wire,https://i.ytimg.com/vi/BqGArXHDOKY/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mSs06a5EBEta2cX61zUcVy4sm1XA,Leonard Cohen,,3:28
Just When I Needed You Most,https://lh3.googleusercontent.com/Ulu5bKS-P72Orc-YzfRsYjSKMNnFI4glDggFZOYMZiTsOGMAi7LcatQ1S4SDrGuTIIh3blLXVmx-4Kw=w120-h120-l90-rj,Randy Van Warmer,Kings & Queens Of Country,3:34
Rescue,https://lh3.googleusercontent.com/WzKxaMw-5M9DPCHVPUoAsVRucb7RC5Wr3gl8iwmI8EVCsOAERwUY9fEEgyCCFsQBz5oLESafhi-jvS-bwQ=w120-h120-l90-rj,Austin Salter,Beginning of All Things Special,3:07
Time,https://lh3.googleusercontent.com/UEnXfiPr4P0DxQ4F6MuoDxfRgWLHtzT-xjp0LAe7ehIiPVwtIkLGqrhBcliybks6jkfDPhbIhdAsUGo=w120-h120-s-l90-rj,톰 웨이츠,Rain Dogs,3:54
If You Could Read My Mind,https://lh3.googleusercontent.com/mWBICxef1PYqo-tMWyndBjzvMYINVoYUsj_bzHz_VrzXDRKY_rseowVFeTkGOZT6Uj1JElY8dBhzpqWZ8w=w120-h120-l90-rj,Gordon Lightfoot,Gord's Gold,3:48
Alaska,https://i.ytimg.com/vi/19ItfuE585w/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3kpilv-FbylSpA6SMuNfvK1jTbIzQ,매기 로저스,,4:25
Hold My Girl (Acoustic Version),https://lh3.googleusercontent.com/cK4xDqow4CrO0A8356icXaKMdMkghKaP9XCA2yzqZ8w4HGcxIawrq1GdQxO4rxnzY6h611MOy-zkrvko=w120-h120-l90-rj,조지 이즈라,Hold My Girl (Acoustic Version),3:31
Always On My Mind,https://lh3.googleusercontent.com/s8o9tDgXwyMrxJtmIsZKVf1HmkP44A628U-Ewy1kSXehtd6n91SJJoFj-Srjv5FLv_EtWBUQVvFm1fU_ZA=w120-h120-l90-rj,Djouher 및 Aoyoru,Always On My Mind,3:27
Forever Blue,https://lh3.googleusercontent.com/Bdf_hnvVwM9qyZVHABCWN2GPUeQUmDfJFig97zE2s7eAjwX4C38hh8DtQfTRps0uo6_V45VrOCHVyR6H=w120-h120-l90-rj,Chris Isaak,Forever Blue,2:41
Too Far Gone,https://lh3.googleusercontent.com/zFH8Z5cs-FL0Z8fEfSK0bV0JDPi68zD_ysgfq06A2Y2WL6yDXqfPeE799WhL3m9QF7Z2pBEaiTCwrB0b=w120-h120-l90-rj,브래들리 쿠퍼,A Star Is Born Soundtrack,1:27
Homeward Bound,https://lh3.googleusercontent.com/WtDhZgwwvYgMf_V9Dv2cx0fXzS_m7H7guk5TtFDuDwj2dersLdQggqT_Re_0GZiByArQTu1datacSdb-=w120-h120-l90-rj,Simon & Garfunkel(사이먼 앤 가펑클),The Best Of Simon & Garfunkel,2:29
Train in the Distance,https://lh3.googleusercontent.com/cicydV4JjjVCqNWt3GPvQ9NQgFFZb5Vymk7is6u8F8HruB4dM7VvVuaDdaGz961SdJzmkSjuLv5whZJEFg=w120-h120-l90-rj,Paul Simon,Hearts And Bones,5:12
Blind Side,https://lh3.googleusercontent.com/sPjNL3iLDSV3_j45atOJrnuiwA_mZeq_nDkPoq75QdoV2PaNmFzCt5CetyxxYXo5FFV3u2Y7s22ZZ0xT=w120-h120-l90-rj,Blue Lamb,Blind Side,3:24
Me and Bobby McGee,https://lh3.googleusercontent.com/UyzLovkHta0vJFbK2FzsNPqO4tIgxGu-KgoYJAahsq7DLLJhblnQ8FZGYBEDuOjncueDxFzOg65ekjve=w120-h120-l90-rj,크리스 크리스토퍼슨,16 Biggest Hits,4:20
The End of Everything,https://lh3.googleusercontent.com/Bdf_hnvVwM9qyZVHABCWN2GPUeQUmDfJFig97zE2s7eAjwX4C38hh8DtQfTRps0uo6_V45VrOCHVyR6H=w120-h120-l90-rj,Chris Isaak,Forever Blue,3:05
Top to Toe,https://i.ytimg.com/vi/pOpOa5zedyo/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3k8C9VW9HGaf-hIdU0HPcJN0eiiBg,펜 릴리,,3:37
Time In a Bottle,https://lh3.googleusercontent.com/MMOD4-LjwzLNiC0b8DVL3m9ftsAF9YSYerSrc-lu0cO64o2MftVMRoNuFaEVe-qdJwR4TYms3ZBBQReO=w120-h120-l90-rj,Jim Croce,The Definitive Croce,2:27
Roses Blue,https://lh3.googleusercontent.com/TfIlX9o4kIn1yKA1WK3wv5yLth02kfenlJoGeHUKh1PcccUujWdsfpkESHIHYtu25zY1x8RIM8QGdi8=w120-h120-l90-rj,Joni Mitchell,Clouds,3:52
Planes,https://i.ytimg.com/vi/tO0NoD0Xdcs/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lkvod03uj18NQHKk-h62k48Zjn8Q,Yuna Zarai,,3:04
Sunday Mornin' Comin' Down,https://lh3.googleusercontent.com/UyzLovkHta0vJFbK2FzsNPqO4tIgxGu-KgoYJAahsq7DLLJhblnQ8FZGYBEDuOjncueDxFzOg65ekjve=w120-h120-l90-rj,크리스 크리스토퍼슨,16 Biggest Hits,4:30
Trouble Don't Rhyme,https://lh3.googleusercontent.com/fyYbTzNT1PPoF2mkvy9LtC39IIuQiPy7VBSqkspszwSDgmcF5D193yMiHoWbmSkHh9BBNiltjbo63bOZ=w120-h120-l90-rj,Oren Lavie,The Opposite Side of the Sea,3:13
Spring Wind,https://lh3.googleusercontent.com/2rG1_zuRwdlSmI1dZ9m0QWLbndTgM0rYJVIw_IkJ3DtboGSMn8BfDY7b1oG818l1POodP3RJwHH-_BY=w120-h120-l90-rj,Greg Brown,If I Had Known - Essential Recordings 1980-1996,4:34
Withered And Died,https://lh3.googleusercontent.com/j3wCN_q8kySsk8s0yxutQfsty_Wa62fU4v5PzkswaST2KO7KzbCZv1b9WrvBjrZ2VMIG3jpc_45iZxqBpA=w120-h120-s-l90-rj,Richard & Linda Thompson,I Want To See The Bright Lights Tonight,3:28
Slim Slow Slider,https://lh3.googleusercontent.com/6rMANp5QRaSY1bWSoiAt9cVONVFcV7IZ5GlQnHLa2664IuMTMCky0njQzs78gmqL3Yx1OA1Nqn1L05qOVg=w120-h120-l90-rj,Van Morrison,Astral Weeks (Expanded Edition),3:20
Carolina In My Mind (Remastered),https://lh3.googleusercontent.com/YjOh4OtnN6jYaRCq6rHqLP2qTqRkvj8frMmvmBmcSu_9J9D5fexLMRVsS_LGBwaPbXYtrRlcPRLvASK7=w120-h120-l90-rj,James Taylor,James Taylor,3:08
You and I,https://lh3.googleusercontent.com/dpSl8ChztR6y2G3qogCTyMJcgCJlDD75NhokqIFfYjIjkDr-hrUdgW1nrgIzDO7L2-w3qRohweaXL574=w120-h120-l90-rj,Helen Austin,Treehouse,2:05
"Cold Outside Your Window, Mama",https://lh3.googleusercontent.com/SMOqZNjv0fCbdXWhqqmkDi8TXtG_f4c20AmW9xjpr0I1JX6B9WcJ0qtloJ0Yszuc6obcn9MPKo5-TjxU=w120-h120-l90-rj,Simon Joyner,Yesterday Tomorrow and in Between,6:28
Canned Goods,https://lh3.googleusercontent.com/Lx-kyPNo9AT2XVeqOTDFECT_iRG3l-793SbcJbqlR8r8EiTXtEafLKg5relqNRvoOkpNSqRnr17q3zs=w120-h120-l90-rj,Greg Brown,One More Goodnight Kiss,4:07
Broken Bicycles,https://lh3.googleusercontent.com/0B_7F2vh24ET7OOz9kVp19D8ElmUlO-4WpRtJ-9oP_2LFtqbA_UgX2RGc74ZRjOvU9WguKyO7ehC5og=w120-h120-l90-rj,톰 웨이츠,The Original Motion Picture Soundtrack of Francis Coppola's Movie ONE FROM THE HEART,2:51
Other Side to This Life,https://lh3.googleusercontent.com/PQJ2yMIw5yxtJCzkXKXwgqogmNpwPTcVWJPYo27oT_-LTDilkyWd-YWuXhAokEc7aXHizh1BlX3_EwEl=w120-h120-l90-rj,Fred Neil,Bleecker And McDougal,2:56
Drunken Angel,https://lh3.googleusercontent.com/OrGhNyqGpysMS9xcbKWl7CTBKkj3EqcpWjBS6QLiMpcItRgNATpjwb54gt878yOzSncNahopqNy2KtA=w120-h120-s-l90-rj,Lucinda Williams,Car Wheels On A Gravel Road,3:20
Division St. Girl,https://lh3.googleusercontent.com/y8-8rQfaucVgmASG7Poatc_k5mbphk0_7ZS9UqsIZPWugkb08YiSbebamqj4PPCSD0eWlnhMrW8nQ28=w120-h120-l90-rj,제이슨 몰리나,Pyramid Electric Co.,5:42
Crossroads,https://lh3.googleusercontent.com/pHuE1YiIrGBLNUjczB2DB_kq6eOIGRxvvghpjburIgtMO3-BJhftJURixiTJr2jF6VrxeNq7aafyQEpF=w120-h120-l90-rj,Don McLean,The Very Best Of Don McLean,3:39
The One That Got Away,https://lh3.googleusercontent.com/BNcPyjwFdBbdaw31pn9g9B6cik3LE9FB_02Ru_SwaQ_8lDSlOoTc8nK0eftECN0LuEkq9pazOL6d5ixs=w120-h120-l90-rj,John Gorka,Land of the Bottom Line,3:45
Bird On the Wire,https://lh3.googleusercontent.com/V15RWcJLwuMQSwQQw3cZiWMl3eGlgbrobaqlQt1nJHq7JTV1vL_4WA64zE-W2jNimaSCDTZBDI9ZfEzs=w120-h120-l90-rj,Tim Hardin,Bird On A Wire,5:28
If I Fell,https://lh3.googleusercontent.com/eT_mUGut7Z3fIxNTEn3O-KeGsugF1nIiFm_7TNTIXVpGauR_7ZMsGeczHHKRPS4v05YdKfRXkhnB0t4=w120-h120-l90-rj,넬리 매케이,My Weekly Reader,2:40
Rainy Days,https://lh3.googleusercontent.com/kZC8yHt8NmZGr039Fk28pxWbfRr-vtONwXqbVeiiY52cwU9gx4b2CwhA8ek-r7fxtJOVRtFqbuYIz-vBZA=w120-h120-l90-rj,Another Me,Tell a Song & Sing a Story,4:18
(Quicksilver Daydreams Of) Maria,https://lh3.googleusercontent.com/nm9dYgPHYIHSkrATmAVdXJgwZDol_rJzbd0mCZ4kW14XNrs6CqW3oSMe3JeBgZZTbiUUPr9_5kfL-yls=w120-h120-l90-rj,Townes Van Zandt,Townes Van Zandt,4:46
Cracking,https://lh3.googleusercontent.com/m5ikw7ousv4aEgezJy23togo5TZYOP_QpDvSIQXafkvF4lFl1sC7fIhbuv4TbLGlLEMMTOJOVc05uMJC=w120-h120-l90-rj,Suzanne Vega,"Close-Up Vol. 3, States of Being",2:58
투 굿 앳 굿바이스,https://i.ytimg.com/vi/J_ub7Etch2U/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3k2saFC7cBoue4h7CyBqrsoSzLw0A,Sam Smith(샘 스미스),,4:25
