title,thumbnail,artist,album,length
보통연애(피처링: 박보람),https://i.ytimg.com/vi/xGav-z5yRiU/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mbsv8xaGGzqe-koKD2VrwNVWhkDA,박경(블락비),,3:54
Party (SHUT DOWN)(피처링: 크러쉬(Crush)),https://i.ytimg.com/vi/1_BTuzaRHYU/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mX8Lg8i0V7NoK4VAxkWQqN6lITOg,Sik-K(식케이),,3:37
"꽃 (flower)(피처링: 기리보이(Giriboy), 우, 박재범(Jay Park))",https://i.ytimg.com/vi/m8Z-YANwihM/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3nzfebY8KkrsxDb5ghqTfPskx9SrA,CODE KUNST,,4:35
Miss Fortune(불행) (Feat. VINXEN(빈첸)),https://i.ytimg.com/vi/iD19FVcVBY4/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3kKWSPyXHZAz1o5qGMIPGiA9lZQVw,오반,,3:04
Text Me,https://i.ytimg.com/vi/xfJPCenjZzY/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3nYOvkXLq_eszuyce7vRWcD1rJTBg,DPR LIVE,,3:01
Me You(피처링: 백예린),https://i.ytimg.com/vi/nUYu7SFzhBQ/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mXqrbMEI-OP7LfQZ7fxAZ9atDbjA,산이(San E),,3:33
No.5(피처링: 크러쉬),https://i.ytimg.com/vi/TJmF25EMdoQ/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mLnJAgDG9ETLwQuydYpWQtRO4uEA,페노메코(PENOMECO),,3:16
랑데뷰 (Rendezvous),https://i.ytimg.com/vi/36HvpOE4opQ/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3kTiQsMfKjqfQXiAIE29sHZaibe3w,Stone Music Entertainment,,3:27
기다렸다 가,https://i.ytimg.com/vi/wLPgdkLMCKU/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mpGlNkaihS-dVnJs6OAvTT4wL-5Q,다이나믹 듀오(Dynamic Duo) 및 첸(CHEN),,4:00
가게송,https://i.ytimg.com/vi/GqhQS7bsV1Y/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lahrztDF0-B8P6iIcUPq0_6IiM9Q,나플라(nafla),,3:17
LAPUTA (FT. CRUSH),https://i.ytimg.com/vi/HMvXE4Zs6ZA/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3nMkzYHs3oy2QKFLj4kOhqpwBZaMw,DPR LIVE,,3:21
겁(피처링: 태양),https://i.ytimg.com/vi/38rUBLSEhw8/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mp2VRZnLSr1HUpE8MQpx_99yWiyA,MINO,,4:11
"When I fall in love(피처링: Meego, 수란(Suran))",https://lh3.googleusercontent.com/8P2t-LApgrfA34IokyvnnevNeobleNPwbh79zSPiXIEQArTQPFNj10xQSzjGctbVuZm9lBprcNdsjPj2Hg=w120-h120-l90-rj,프라이머리(Primary),3-PAKTORY02,4:18
새벽에,https://lh3.googleusercontent.com/CydgUl_FymZkbW8G4RtLjpRqLAZ9zInfhjcW_WW7xSdvabvCj9495-8B6szKq_dOS9fdE5ufwcGJiEaNBg=w120-h120-l90-rj,에픽하이(EPIK HIGH),sleepless in __________,3:25
남아있어(피처링: 크러쉬(Crush)),https://i.ytimg.com/vi/uw0S3mV850o/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3kI0zuXllL_5gS_WZF_E3OTEowm8g,로꼬,,4:53
문득 그런 생각이 들어(피처링: nafla),https://lh3.googleusercontent.com/VfNXyDXh3l4DblUmyaTiKVvUotmzdDbalgf_CpwhV5hXwohJ2DHG_IQchzM0E-lzWqL-aZXBP5Lrr5NL=w120-h120-l90-rj,헤이즈(Heize),She's Fine,3:06
Action!(피처링: 그레이),https://i.ytimg.com/vi/sH1W7XU8Sh8/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3l6slyFreOU4U7M5yc3RY6Duo8Ftw,DPR LIVE,,3:12
"로비로 모여(피처링: 다이나믹 듀오(Dynamic Duo), 청하, 뮤지)",https://i.ytimg.com/vi/YfWS3s7kiSc/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mk854Kt-xfTvaO1C2nkL7C7DHg0g,한해,,4:52
"Slow down(피처링: Meego, 김하온(HAON))",https://lh3.googleusercontent.com/8P2t-LApgrfA34IokyvnnevNeobleNPwbh79zSPiXIEQArTQPFNj10xQSzjGctbVuZm9lBprcNdsjPj2Hg=w120-h120-l90-rj,프라이머리(Primary),3-PAKTORY02,3:58
비가 온대 내일도,https://lh3.googleusercontent.com/CydgUl_FymZkbW8G4RtLjpRqLAZ9zInfhjcW_WW7xSdvabvCj9495-8B6szKq_dOS9fdE5ufwcGJiEaNBg=w120-h120-l90-rj,에픽하이(EPIK HIGH),sleepless in __________,2:59
불면증(피처링: 이홍기),https://i.ytimg.com/vi/SEeR4Mha04o/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3kQqxMqbumxFhB_wWxrilt6rpWfwA,딘딘,,3:37
Dispatch(피처링: Simon Dominic),https://lh3.googleusercontent.com/VfNXyDXh3l4DblUmyaTiKVvUotmzdDbalgf_CpwhV5hXwohJ2DHG_IQchzM0E-lzWqL-aZXBP5Lrr5NL=w120-h120-l90-rj,헤이즈(Heize),She's Fine,3:02
MOVIE SHOOT(피처링: DPR LIVE),https://i.ytimg.com/vi/TuhPfcjMUbs/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3n27S86i1ZOsnS_BR-U4zfolyCZGg,로꼬,,4:32
Good Love(피처링: 김범수),https://lh3.googleusercontent.com/P7kncv-kDuRzCH1KevMMmlU9OO6vn6mAzh-ZqoE8Yu1QTHJXp0O_j9V5nLj_vio80zV416MZKBdiqR4oJg=w120-h120-l90-rj,다이나믹 듀오(Dynamic Duo),Last Days,5:01
소나기 Rain Shower (Feat. Hash Swan),https://lh3.googleusercontent.com/P3FXBO9ORRwrSxHRrBhAr8P5IqU3t0jjAsI_UaU8TJf6R-Zspkn9ffgXH12HWM_7MOIIPA61S80BcPM=w120-h120-l90-rj,Leellamarz,MARZ 2 MOON,3:30
"Like a rain(피처링: 매드클라운, 김승민)",https://lh3.googleusercontent.com/wLcr7kHsflZFCMKgwpPMCCYLZA2flzfPf35ufIiLKzC0kUdi8ec9Je3edXwSz0bnaj5RLeAWPTazHC5j4g=w120-h120-l90-rj,시나,Like a rain,3:42
Comfortable,https://lh3.googleusercontent.com/ziNZ3-faTXuaS9pUCTJGh0U7CRVlhc3bVuLcdGINcr4oEMLEor9vvrMKreRVRuJ4Vogjk8b9_-E5qW3V=w120-h120-l90-rj,"사이먼 도미닉, 그레이 및 원",Show Me the Money 5 Episode 2,4:12
내가너를사랑하지않는다는것은망할너의친구들의아이디어같아 (Prod. By Coa White)(피처링: 김승민),https://lh3.googleusercontent.com/YcaUOgiPrDT4RYRAVLxGKVvd7gWDqAlIRAEaIsQTVL72VKdzSNLp38JhZ-o65RE5fHMYb5Z4x-0TZ-OX=w120-h120-l90-rj,기리보이(Giriboy),졸업식,4:37
Hold Me Tight(감아)(피처링: 크러쉬(Crush)),https://i.ytimg.com/vi/EukciBGVyW0/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mG0Mfnhb-tr4Ur6STwailVzIDJ4Q,로꼬,,3:52
Your scent(사람냄새),https://lh3.googleusercontent.com/e1yMh2_pq2aIN0ujWQC8OOSI9DZTcgFDYs6TWUV0qW9XKEDAJayS7tLT5WNXDbsyLpD8XODmaYhwgnGH=w120-h120-l90-rj,정인 및 개리,정인&개리 디지털 싱글 '사람냄새',3:28
BONGJESEON(피처링: 수란(Suran)),https://lh3.googleusercontent.com/LFUQ53atYQtA3Kq7oPQG4hXKZ-FnRqXnyi7Sm7wobyWmSzKZGjbnmXYaZeHPZpFTzIgOTdo5n05UhxHS=w120-h120-l90-rj,다이나믹 듀오(Dynamic Duo),Bongjeseon,4:19
